Feature	Species	p1709-203195513	p1709-203195523	p1709-203195531	p1709-203195542	p1709-203195552	p1709-203195561	p1709-203195573	p1709-203195582	p1709-203196507	p1709-203196520	p1709-203196534	p1709-203196543	p1709-203196557	p1709-203196572	p1709-203196579	p1709-203196604	p1709-203196614	p1709-203196625	p1709-203196633	p1709-203196642	p1709-203196657	p1709-203196672	p1709-203197508	p1709-203197522	p1709-203197527	p1709-203197541	p1709-203197546	p1709-203197564	p1709-203197574	p1709-203197577	p1709-203197604	p1709-203197614	p1709-203197621	p1709-203197630	p1709-203197647	p1709-203197669	p1709-203197685	p1709-203197699	p1709-203197707	p1709-203197722	p1709-203197739	p1709-203197745	p1709-203197757	p1709-203197771	p1709-203197783	p1709-203197792	p1709-203197805	p1709-203200520	p1709-203200532	p1709-203200541	p1709-203200569	p1709-203200585	p1709-203200596	p1709-203200604	p1709-203200630	p1709-203200641	p1709-203200648	p1709-203200663	p1709-203200673	p1709-203200677	p1709-203200694	p1709-203200704	p1709-203200717	p1709-203200728	p1709-203200738	p1709-203200749	p1709-203200768	p1709-203200777	p1709-203200784	p1709-203200794	p1709-203200809	p1709-203200824	p1709-203200840	p1709-203200856	p1709-203200869	p1709-203200890	p1709-203200916	p1709-203200925	p1709-203200934	p1709-203200943	p1709-203200965	p1709-203200975	p1709-203200993	p1709-203201004	p1709-203201017	p1709-203201033	p1709-203201049	p1709-203201057	p1709-203205513	p1709-203205523	p1709-203205538	p1709-203205550	p1709-203205560	p1709-203205567	p1709-203205584	p1709-203205609	p1709-203205624	p1709-203205641	p1709-203205646	p1709-203205666	p1709-203205676	p1709-203205689	p1709-203205699	p1709-203205719	p1709-203205732	p1709-203205741	p1709-203205750	p1709-203205765	p1709-203205777	p1709-203205786	p1709-203205801	p1709-203205826	p1709-203205832	p1709-203205841	p1709-203205853	p1709-203205870	p1709-203205880	p1709-203205894	p1709-203205909	p1709-203205925	p1709-203205929	p1709-203205940	p1709-203205954	p1709-203205963	p1709-203205971	p1709-203205977	p1709-203206014	p1709-203206042	p1709-203206063	p1709-203206079	p1709-203206085	p1709-203206095	p1709-203206106	p1709-203206115	p1709-203206122	p1709-203206134	p1709-203206148	p1709-203206166	p1709-203206189	p1709-203206192	p1709-203206203	p1709-203206207	p1709-203206216	p1709-203206229	p1709-203206242	p1709-203206252	p1709-203206259	p1709-203206269	p1709-203206281	p1709-203206292	p1709-203206316	p1709-203206327	p1709-203206335	p1709-203206347	p1709-203206357	p1709-203206369	p1709-203206382	p1709-203206410	p1709-203206419	p1709-203206427	p1709-203206434	p1709-203206451	p1709-203206459	p1709-203206473	p1709-203206481	p1709-203206506	p1709-203206514	p1709-203206529	p1709-203206536	p1709-203206544	p1709-203206553	p1709-204784517	p1709-204784525	p1709-204784527	p1709-204784541	p1709-204784563	p1709-204784572	p1709-204784581	p1709-204784590	p1709-204784608	p1709-204784612	p1709-204784631
M00163	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3647956408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0692132797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00164	unclassified	243.0764160563	74.4272186975	236.0548552512	109.3828037976	82.4106042157	43.0326188973	138.888782355	196.4208647179	4.266258703	2.8835783107	4.4370982382	0	28.7370513192	84.3576638644	83.1338371785	62.0301872251	109.5811093591	170.6951971992	133.9278497164	29.0743051974	88.8293850013	180.8045648831	25.7798073924	2.368801285	0.5154639175	3.4359849849	2.7851378985	6.4670827288	16.0331835982	70.4449930377	225.3702670466	93.4124084962	84.7662805754	99.8883186399	93.2630480404	3.4358791132	0.5880622133	115.6852374686	144.3107627389	89.2596887955	111.10625253	315.2941858816	87.1505169337	100.6733011809	11.510124068	124.8146416953	40.0344973644	183.4792913834	7.7814933105	9.5789385959	43.937623397	8.6058454968	15.7562460104	13.0868836242	28.7365937057	15.7483867857	18.0476783387	15.1368281684	28.1129012565	41.2489030773	1.5481240367	2.9714502373	65.5593536412	17.7109429551	91.5404326505	20.5606005343	26.1065552598	35.8223955886	36.8421086989	46.109238189	269.1996701744	51.6106409416	228.6008090996	116.4627659242	10.8299936612	19.160064617	1.0672184435	11.002194854	87.8069164589	5.9594139756	318.7001836294	123.4934721601	101.1437713476	115.8875027533	114.6448412724	267.1361721513	38.9188997585	110.2861018236	0.1330383318	0.3306634986	2.6492428156	0.9715251236	0	12.4058413453	1.0180393426	0	11.8684630778	3.9892455091	12.180290261	33.5753808038	15.9138036785	24.2300153507	23.4494190779	114.5992108267	33.4340660654	4.3926044708	13.4517068203	52.674211396	19.4205383901	119.8253948519	87.1412173522	92.9668078924	72.3071283695	40.5038437447	0	37.8898894681	395.2783293546	96.478065032	32.1618226169	589.3023370738	781.4983840058	110.435543108	11.9844317647	152.0609113233	7.9177440715	4.4673839849	17.8646991689	83.3967849375	5.0836816089	115.6727741846	16.0126738954	34.0574756179	112.926954163	10.1234703987	144.9869213546	1.7861462239	182.0890460012	38.723560494	2.182226371	0.9120849839	2.1298449153	12.3923329925	1.7324642859	31.9275317975	98.358889698	10.4572044002	14.406356032	13.4625503384	24.2608933804	20.3378638941	51.9686966047	63.495383957	147.6392025915	15.5391621574	37.8590221979	58.694629682	65.536575272	5.9843637942	84.781875059	142.9012966415	18.6932967064	23.9485145599	19.9768573082	26.1643037426	25.987422371	40.4337367299	11.1726179845	66.007555222	51.3353394478	66.6815931183	159.7901216652	20.7895794818	14.0604359198	10.9468732307	184.3989086049	118.1735778316	28.372639704	18.7902035289	5.5729288356	104.7144462167	47.4141559852	4.6288096043
M00165	unclassified	0	0	0	0	0	0	7.1208828161	0	0	0	0	0	82.5075692501	49.6138991577	44.7309983135	9.5824098315	4.7722085346	0	0	0	0	72.4712395622	0	0	0	0	0	22.9872298843	0	0	38.7469162694	38.1692534324	50.7596345741	0	0	0	0	0	0	0	0	35.8278391147	0	19.5895168461	0	0	0	0	0	0	0	1.5438606872	0	0	0	0	7.7364807627	61.5276028767	0	10.8809132541	0	0	0	22.5214724684	0	0	0	0	0	0	0	18.8205372307	0	0	0	0	0	0	50.1732852238	0	94.0190119435	137.3842013275	96.4583909437	61.0581967892	109.3188833826	157.4384938153	0	72.494472319	0	0	0	0	0	5.5950375831	0	0	0	93.7899115048	0	0	0	0	0	0	23.6647512585	0	10.5567818978	0	0	0	0	0	0	0	0	24.2322530466	0	57.7783481304	0	0	0	0	0	0	0	2.8016970511	0	52.3539455643	9.0181337924	0	0	0	50.5667338524	0	0	0	0	0	0	0	0	0	0	0	0	2.5703417454	0	0	0	0	37.6523927009	0	47.6080944579	0	45.8395487879	12.1617956213	0	23.8571598862	30.4711087014	0	19.4487895569	0	0	0	24.1327594806	60.4580357051	0	42.3358193698	0	74.2790635927	52.2328285792	0	0	36.2610619245	0	0	0	0	0	0	13.4151251806	0
M00166	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9138112559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.4408864797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00167	unclassified	0	1.9519755635	1.5750492062	2.5412148552	4.8604138431	0	0	0	0	7.9160475706	19.7750818642	4.943341911	107.4761149795	56.6625662506	50.2357821385	0	0	3.6974521436	0	11.0402484412	0	0	0	0	0	0	0	0	0	0	47.0089671316	47.0826298229	61.8535126626	0	0	0	0	0	0	0	17.9788325442	43.6785708311	0	24.6317525594	0	0	23.5037612755	36.3565529563	0	0	0	0	23.8285388306	0	0	0	0	79.0567620759	16.3822329211	14.324706379	0	0	14.9233551712	0	0	46.1187181966	41.6028691079	14.439839522	7.4004145884	29.2035303858	0	24.6613587008	0	0	38.1675780403	0	4.5375384342	0	0	0	0	0	111.3926819654	0	100.4105883849	199.2309428099	0	86.1368672985	0	0	0	0	0	0	0	0	0	120.2029619911	0	0	0	53.0526280451	0	0	30.7533731338	0	12.8266469069	59.7294331866	0	0	0	0	0	0	0	30.9911306723	0	71.259992106	0	0	0	0	0	0	0	0	0	33.978107776	0	0	4.06460251	0	26.4220955669	0	0	17.2734209288	0	87.7000842396	0	42.1830923097	0	63.189620241	10.7822552289	28.1619117678	0	0	73.2787556149	107.7286522865	21.5855579889	0	0	38.2812005038	19.0322845259	45.4265404565	58.6334497299	0	19.1451949654	31.8095465149	0	769.0777257164	0	77.8047102841	0	0	0	76.1317838928	0	0	46.6744200782	73.8811722128	64.9516310167	18.9013911959	17.5295075805	23.8161030628	0	0	0	78.7992570853	2.6232558941	27.1809079691	10.0244284696	0
M00168	unclassified	14.5687556514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.9311096201	0	19.6907359937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.8320426236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.9459868874	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.3579619786	4.241955299	0	0	0	0	0	0	1.8157112591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108.9222983322	0	0	0	0	0	0	0	0	0	45.0171516432	0	0	31.5500372694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65.3140848577	0	0	0	10.1386938679	0	0	0
M00169	unclassified	1.9975726113	0.7293248617	1.076848647	1.1899352446	0	0	1.2897115239	0	0	3.1156820717	14.1090442057	2.8642708358	89.3187554281	60.2009076483	46.3681204239	6.4880551275	2.4243609469	4.0874930897	14.4527094717	4.5650148624	12.673351584	0	56.345310402	3.9282925655	0	0	0	27.9284362456	38.1583226044	92.7455726347	8.8303029232	15.2080069229	7.6884104126	17.5389450578	13.9777046573	0	0	2.2720326821	30.586347211	11.5430100133	3.442498252	42.0071916835	23.201419601	38.9779939681	1.9562033531	12.578693093	1.2457415879	8.5379058284	2.0265330115	1.4758068076	22.8077829424	6.1519746876	9.4418271032	0	0	8.4421188857	3.6014677725	0	3.817258546	10.4868814463	0	3.6156133124	2.7581118185	1.4784544428	0.9527890568	9.4578305933	13.1298446685	9.3555131571	10.1891990638	18.3356335448	9.0001244542	114.3625594682	22.7729389591	6.5234906019	3.8004519019	9.6930364806	2.771068787	3.1684975083	10.8803929673	0	15.4664674644	17.3672386302	9.7699843659	14.4094935113	19.2382527505	20.5960824944	9.4876930904	6.9997624758	0	0	0	0	0	0	0	0	16.1296254816	0	0	9.3252043085	0	8.1973035076	10.8469434114	572.8893592152	37.233723241	7.001932846	6.6063366865	9.1733235632	8.5391180485	233.4661002189	20.1373963579	173.5801833229	95.9126321953	80.4888400513	0	72.430641289	0	61.0626808537	98.6458300945	0	0	0	5.0841709267	0	10.2284631568	0	0	1.5269387898	0	0	0	13.4758376667	2.025663231	0	1.6889857466	0	2.4030701588	8.6486125612	0	0	0	0	0	2.0245574766	0.9321540461	0	0	2.6864912963	0.7649514377	13.3649581395	0	1.2781763924	0	34.5950045545	0	1.2969609747	0.6726989437	0	3.2863222785	2.3820369005	1.2749146895	2.8259133012	15.1571295321	18.234777188	5.8473920202	36.5185700923	21.73726579	13.2892522159	10.4173636336	18.9954334996	20.5154855078	1.8551769256	0	22.6751207766	0	1.8821080864	0	0	1.7770790947	0	2.742001999	1.1633255303
M00170	unclassified	1.6028433452	0.8332157302	1.3180075927	0.3745923106	0	0	0.8761281659	0	0	0	0	0	12.1819449489	18.7547538784	20.870381363	0	5.1352745725	5.0973140024	0	0	8.3029114857	0	3.4963051525	0	0	0	0	0	0	0	92.5907168907	43.1669162037	33.7441961087	0	0	0	0	0	29.095883788	12.8495381481	13.3476509303	25.4404701629	0	22.7698727208	3.3443778658	21.8917367981	40.256237609	0	0	0.5688663669	0	0	0	0	0	10.2042080192	0	1.3302692161	2.3927912798	0.6905256602	0	0	1.2073569128	9.0134683997	6.1289690539	13.438758632	0	0	3.7602539143	0	4.1386476395	0	0	0	0	0	0	0	0	0	0	60.6185121225	0	0	45.5821452358	48.0120808479	27.9763136026	0	0	0	0	0	0	0	1.1682195724	0	0	26.8047478943	0	1.6105128263	0	0	0	0	4.2243848757	0	0	0	0.7922312985	0	0	0	0	0	0	6.3869426035	0	13.9433787557	0	250.4196037718	0	0	0	0	0	0	0	11.2876169857	0	0	0	5.479740152	0	6.0125820008	0	0	6.6420446634	0	0	0	0	0	16.5306095929	5.6891006663	5.9587489619	5.3883124881	4.0993185382	0	0	0.901249413	0	6.833672089	16.3407180466	8.831567947	0	0	19.7511107688	0.9647769029	0	329.1180531885	6.0268327525	11.8487664444	9.1933537961	0	0	15.6097600281	0	0	8.4155156986	14.0258455828	54.5269123959	2.8597543976	2.8920240449	0	4.7528300624	0	0.3840501644	0	1.1444556275	0	0	0
M00171	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.197432151	0	0	9.3572162584	1.4829620442	6.2491691226	0	9.390885067	0.6547154276	0	0	0	4.6547393743	6.3597204341	0	0	0	0	21.8746174258	21.0184150315	0	0	2.1481309315	19.9554829388	22.3695797943	5.3377070456	0	7.1723517137	0	3.7152827284	7.9654367788	19.6136249697	14.9252425673	0	0	3.8012971571	0	1.5736378505	0	0	0	2.3628538194	0	0	0	2.1632779466	0	0	0	2.6832025034	7.9909265179	0	0	3.6340844318	0	0	0	14.024531474	0	0	1.7852630175	0	0	44.6621682283	0	0	0	32.2844644052	19.8467924459	0	0	0	0	0	0	474.1621320403	0	46.8065030079	0	0	6.0589701658	3.8075915731	12.3458790534	0	0	0	3.6168053501	2.1255932585	96.4996462211	0	0	0	0	1.4231863414	0	0	31.8418283123	16.8118865949	14.2462700368	0	0	0	0	19.9959112524	0	179.8478917245	15.0432457612	0.2514698068	0	0	0	0	0	0	0	0	0	37.9414380224	0	63.6975506962	0.8049739813	103.0476803309	0	0	0	0	0	0	0	33.0263599261	0	0	0	5.0502686173	0	9.5805578471	0	0	0	10.6439485903	3.1803321289	0	0	0	0	0	0	0	0	0	0	4.618460391	32.3034658503	0	0	34.4185033573	0	0	0	0	0	0	0	0	0	0	0.2882399833
M00172	unclassified	2.5246191735	0.3646624308	0.5384243235	0.5949676223	0	0	0.644855762	0	0	0	8.6178149114	1.4321354179	45.3011839807	30.8318074782	23.7606880058	5.5172550617	2.2768050315	5.1099030304	0	0	7.6235211645	0	0	0	0	0	0	0	0	0	5.0623758776	8.158129296	4.6101346778	0	0	0	0	0	0	9.8821659296	1.721249126	23.504183912	0	19.7852889694	0.9781016766	10.6064986623	0.622870794	6.6866069593	1.0132665058	0.7379034038	0	0	0	0	0	5.7956008156	1.8007338862	0	0	5.884890521	0	0	0	0.7392272214	0.4763945284	0	8.1466039135	4.6777565786	5.5992039045	10.2869195423	5.6343132617	58.8034636219	0	4.2201362708	1.9002259509	0	1.3855343935	3.4687909127	0	0	0	11.0305688791	0	0	10.0835014535	10.8483007753	7.65215522	0	0	0	0	0	0	0	0	0	10.7644491773	0	0	7.7657912743	0	0	0	0	20.1496834576	3.500966423	5.1705811502	0	0	0	0	0	0	0	0	37.2484452624	0	0	0	0	0	0	2.5420854633	0	5.1142315784	0	0	0.7634693949	0	0	0	6.7379188334	2.0866090338	0	0.8444928733	0	1.2015350794	8.4159465043	0	0	0	0	0	1.0122787383	0.466077023	0	0	0	0.3824757188	12.2298825488	0	0.6390881962	0	18.285024679	0	0.6484804873	0.3363494719	0	1.6431611393	0	0.6374573448	1.4129566506	0	0	3.3126380972	18.740046546	0	0	0	9.9662208348	0	0.9275884628	0	12.6423000579	0	0.9410540432	0	0	1.8414416325	0	3.3714862373	0.5816627652
M00173	unclassified	6.8396789915	3.3167081643	7.0295974385	0	0	1.9209489672	9.7311848976	0	0	1.62866824	4.0139320853	35.691537552	0	22.6308767819	27.5076573336	0	0	11.4287606063	0	0	6.6938892843	48.4102852913	0	0	0	0	0	0	16.5680227266	0	12.0514652998	13.8247234038	13.1667505188	0	8.2414927533	0	0.375114219	0	16.6960730727	22.0206098823	8.5490806956	22.0414580422	11.1516430183	13.9778713577	0	8.2785987917	0	0	2.8275031285	2.5707362273	0	0	0	20.9134892476	0	27.9354830393	2.483737697	1.5076489366	4.9599136891	4.6792257761	1.8169327685	0	5.0646830391	4.1842860396	2.9624289124	0	0	0	8.7899764952	15.9091536952	0	0	0	0	0	0	1.2148784849	0	47.3580256555	0	21.1849481565	22.6865083658	20.4562227016	0	43.9443206172	23.4471707142	13.2086232209	0	0	0	0	0	0	0.4739476681	0	0	3.6500921505	20.0831590266	0	5.5118520507	0	7.2274853216	7.535181238	0	23.1546566327	0	0	10.3064674319	0	25.2877845573	0	26.6810637548	21.9728159411	0	0	13.0157408154	0	28.2274141659	0	0	49.4975710514	0	2.2349002844	5.3405345165	1.5908313816	0	0	0	0	0	0	5.6778996339	30.9525850926	0	43.8562433554	2.236105519	0	62.8058527203	0	19.5358754216	0	0	16.9267651672	0.9873994462	34.2971064714	0	0	0	13.0510336695	4.9044244394	0	8.4136616437	42.0730450939	5.2797128827	40.9135593416	10.9770932451	13.6564033079	0	0	309.2016006898	14.3100659787	31.2321161377	9.5951126229	7.5591076599	12.487912576	20.3423766102	0	33.7134197648	0	48.3298874727	30.9629167487	11.5578183821	8.541230781	23.8341288129	0	3.918152226	5.7947324322	1.3893866859	2.7264308199	5.6658686757	8.1291787108	0
M00174	unclassified	1.6318145366	1.0296780451	0.8942431923	0.3998184792	0.5494505495	0	0.6719590803	0	0	2.5336031903	0.8814229649	2.1463503079	0	0.7898855658	0.5371916486	0	0.9177649163	1.6981548341	0	1.4972273898	0	13.314247813	0	0	0	0	0	0	0	0	0.6830394182	0.5550347719	1.6693760209	0	0	0	0	0.4639073266	1.2388443386	0	2.2498756972	0	1.2530899643	0	0.716628349	4.0537289409	1.3377127957	1.9261348505	1.6618286595	0.9648648118	2.021356869	2.4580624507	0	0	0	0.7090043724	0.9915366432	0.6983709032	1.3069927497	0.7364684174	0	0	1.4850108497	0	0	0.5331951898	1.4253609461	0	1.5333445139	0.9966554088	0.901183219	0	1.8126157717	0	0	0.094605839	0	0	4.8398631363	0	0.9568594707	0.415590694	1.2291852269	1.3702453702	5.9561922043	2.4415126013	5.2245542498	0	0	0	269.0227505092	0	24.2712263862	0	0	3.8593078969	0.1431487445	11.3234631652	0	6.7302706001	0	0.4363352529	0	0	0	7.8117248629	8.142759546	0	0	0	0	0	0	0	0.5272283196	1.2985131529	3.1514942949	1.590461148	0	2.3685099863	0.7581678986	2.7997479301	1.6041888468	0	0.6801316629	2.7047356499	0	6.1370046804	0	13.0042341724	4.7443766819	0	5.9069008094	4.8646496921	9.2466980703	1.44669456	16.6624807303	3.2333792298	0	6.2843797841	0	9.57325519	3.1313977346	0.7371929692	6.1124460939	0.7576932143	9.584120229	18.3060786435	2.7252109272	0.8217525888	2.8169658196	0	6.0641846005	0	4.0626993467	1.0940657696	1.3139101169	1.4849822139	0	1.3876151142	0.4206031029	3.312410344	0	0	1.19267516	0.6668583202	0	4.1745096039	3.7091693758	6.1517730678	0	1.7374077749	1.0208552708	2.5312410013	3.6345000631	1.7611961122	0.516927534	0.460324713	2.142875574	1.0373109761	0	0
M00175	unclassified	0	0	0	0	0	0	0	0	0	0	0	1.3731481325	0	0	0	0	1.4541324185	0	0	0	0	0	0	0	0	0	0	0	0	0	32.862585323	15.8933091613	31.1783502745	0	0	0	0	0	6.5453673764	0	0	11.1614932799	0	0	0	5.5613259986	3.5755327758	17.3104131535	0	0	0	0	0	0	0	0	0	0	1.4233263944	0	0	0	0	0	0	0	50.4381548692	17.0462296019	0	12.4543487314	22.2901791439	23.6035045435	66.3423006384	42.5152981025	38.6054908589	23.1268269407	0	0	27.4331089239	0	30.0175075475	25.085190237	45.4038746393	28.3721891525	28.7227034625	28.2613186888	30.1352943127	31.58050147	0	0	0	0	0	0	0	0	0	0	0	228.806344506	0	0	0	2.0833333333	0	0	5.9125981149	0	0	0	0	0	0.9741415391	0	0	0	6.2931958633	0	0	2.9822331561	3.4471352568	2.2884717802	0	0	0	0	0	13.8378896925	0	10.7769027525	0	0	11.9976904149	0	21.3546197123	0	27.4046739167	0	0	0	0	0	0	0	22.9159288624	0	0	0	0	0	0	0	9.8851077884	0	0	0	6.1572109911	13.8440561534	0	0	0.9847348701	0	0	0	0	28.0082306858	16.5508342917	26.6780546159	23.0740014143	35.9843619863	44.4784550839	3.8274769528	11.125738045	6.7238816509	19.8705837306	0	0	0	0	0	0	0
M00176	unclassified	1.0200758189	0.7173709622	0.6286701558	0.4835099531	0	1.2386991678	1.6892522255	1.26369177	0	1.1493815398	0.9239580501	1.424565623	0.4180293904	0.8157398228	5.6927605142	0.1940106528	0.9500098496	2.6214961667	0	1.2528234036	1.6907933494	19.372319558	0	0	0	0	0	0	0	0	13.359866761	12.7857590267	36.6583786394	2.5011652983	2.8546916023	0	0	0.3734747384	3.7552769632	3.7205890887	2.1202313668	16.1950299717	0.6748989725	0.2502689774	0.5376387481	5.6893895743	1.3748885617	1.4954284803	0.4895506718	0.1900181574	0.7769947507	0.6115106078	0	0.442361231	0.1969467224	0.3181123845	0.7678929507	0.7082190466	0.290853822	0.2003859284	0	0	0.8253788245	1.2747858658	0.3701286414	0.1069353526	32.0890927123	6.3838294561	1.3691776345	6.3216735906	0.5379037735	6.840710683	3.3622376039	1.3295684659	21.7764996536	16.809496684	1.0875578086	0.2938668026	39.600539429	0	18.3427826221	24.5902841058	32.474628891	26.329991131	20.4160829047	18.6745297081	14.3697532208	18.3958611471	0.2182767288	0	1423.4622976556	0	138.9999484848	0	0	22.8799350237	0.5151963013	35.3890865392	0	3.5471723653	0.5202697316	0.6142406949	0.1788813496	17.9812180519	0.2045373481	2.2196112456	2.6834024259	0.8962703486	0	8.198812906	0	0	0	0	0	0.458444756	14.6806848445	8.9532614507	18.7061379037	0.5391241486	23.659051449	0.6251250306	3.1937941662	0	3.3390663073	4.442295549	0	27.6791853171	1.2285102159	5.401017472	2.6035925276	3.2538866775	20.4166188324	4.2427359775	32.1926735422	7.2179329213	32.7132608724	25.1034306892	0	5.6228227295	0	8.541873303	1.4948060376	1.1142175134	31.3920703199	1.4150392577	10.6488418812	15.2336346467	3.9889886298	4.4202385422	4.7176386463	1.0820382292	4.5896053029	3.1091111155	7.0415420907	0.559628438	8.1383381617	0	1.7649150219	1.3820559708	2.8071489416	2.3336259409	2.8222422008	0.6734082609	1.3674420538	36.2032328807	12.9152322914	30.91734015	18.4117910948	70.3650452167	39.1130725117	15.4541414576	11.082715396	1.1904107973	2.4891746382	2.1059901819	1.4810166395	0.9232972842	1.9614483301	0.8332445482	27.7767981015	1.0945855939
M00177	unclassified	0	0.1329787234	0.2702702703	0.0929949718	0	0	0	0	0	0.2460648409	0	0	0	0	0	0	0	0	0	0	0	0.7919481597	0	0	0	0	0	0	0.4806125047	0	0	0	0	0	0	0.0228937729	0	0	0	0	0.2226979496	0	0	0	0	0.365321006	1.1385255772	0	0	0	0	0	0	0	1.1943101815	0	0	0	0	0	0.0526945024	0	0	0	0	0	0	0	1.2816341239	0	1.0778976849	0	5.2791776751	0.9973047682	0	0	0.3819624463	0	0	0	0	0	0	0	0	0	0	0	1.8081559341	0	1597.0284149033	0	324.3666797473	0	0.6890865979	55.118672463	0	40.8450780515	0	0	0	0	0	0	0.2217602927	0	0	0	0	0	0	0.1179245283	0	0.5735333974	0.1330168243	0	0	0	0	0	0	0.1754625643	0.6529712165	0.0657048798	0.890083578	0	0.9220738114	0	0	0	0	0	0	0.1936002652	0	0	0.1069798491	0	0	0	0	0	1.454814892	0	0	0	0	0	0	0	0	0	0	0	0	0.3216232762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00178	unclassified	80.5488177383	35.1832264556	109.065685716	54.5902469183	26.8969187702	24.8914020603	68.8684192627	73.1800334688	14.7967154766	5.0438925855	67.6760218009	9.5822413674	130.6183730595	157.3625854328	130.0760912802	51.1279162398	47.1127910028	62.813580969	139.0144859806	15.6491952354	60.3532602397	87.4379830182	44.0959683412	3.7131984059	1.5051891994	2.0565761691	3.7561544129	40.355714427	66.0299875079	88.7153425366	54.3785450398	66.6069955983	69.5384356713	49.6151343742	29.8546614986	2.6847980619	3.0055506568	34.5182400119	140.3395057136	155.432920531	90.2870840118	165.1336602545	77.6239505974	106.4772406129	20.3466718855	92.3901962001	93.7942561961	32.762763093	6.9964160157	11.2612902798	59.3555735599	17.3422929063	21.0317592811	54.5540836821	31.5242959988	52.127313063	22.0609142915	14.0341640716	46.2425678709	45.8861261275	42.61270848	46.324776747	46.0209537469	19.7573503911	57.3220704492	24.5997959074	56.7882889379	33.106749295	64.0806181746	96.7401624715	205.5086699777	86.4127844927	184.7445616099	106.7710874783	50.1361203235	49.9261915451	7.6891775887	25.6620778668	225.585777246	3.831278508	268.7772071957	97.8000734699	87.9649207048	77.2005204055	243.5607272888	215.7052938846	69.1514997858	82.492096897	12.6960836196	12.4785686873	3226.3977467431	15.6042129484	311.1569676244	6.5569280405	11.9865604711	74.1150969665	24.9860427668	73.2556109334	14.5123155441	54.7581571682	17.1847475397	34.87067283	26.16009646	257.0966344875	45.3088405564	9.7827758478	19.6387417853	28.1974775733	74.5464977182	136.3716901152	101.2061166545	145.5468538729	96.5371472451	145.3454680192	1.3123164684	96.3965038877	75.7843641006	108.0391181989	108.4579364776	98.8480067809	101.2805536216	61.8681692742	25.7213085355	53.2455227068	14.6019816519	19.2425501312	22.5766231645	242.3539829891	7.8155535447	441.7476702152	8.8782815336	33.4675996151	237.7146014406	6.7043173005	409.2641575588	10.1696342669	579.6914532861	20.1584481698	5.501489722	8.2251926241	461.9365670527	18.8897868225	368.4409972278	20.6960639008	225.8377644641	261.5521907887	14.4668076872	16.7097699338	26.9598654711	44.2893876108	48.6736493519	62.830171238	243.7292229992	52.2649081818	26.5899501837	29.9923223608	91.7342453935	6.5939134618	70.1251337721	399.6226652561	43.6903099018	28.8944517556	37.5781214192	53.9764615177	45.4880397878	93.1656833878	65.4361197123	171.3403541789	121.4875758314	273.8501420194	98.2276645822	47.9663899096	40.7229358934	169.6643279064	188.3578544733	44.4989048915	39.3573210855	17.8090887719	23.5004014914	44.9654841713	55.1680688121	21.0864095415
