Feature	Species	p1709-203195513	p1709-203195523	p1709-203195531	p1709-203195542	p1709-203195552	p1709-203195561	p1709-203195573	p1709-203195582	p1709-203196507	p1709-203196520	p1709-203196534	p1709-203196543	p1709-203196557	p1709-203196572	p1709-203196579	p1709-203196604	p1709-203196614	p1709-203196625	p1709-203196633	p1709-203196642	p1709-203196657	p1709-203196672	p1709-203197508	p1709-203197522	p1709-203197527	p1709-203197541	p1709-203197546	p1709-203197564	p1709-203197574	p1709-203197577	p1709-203197604	p1709-203197614	p1709-203197621	p1709-203197630	p1709-203197647	p1709-203197669	p1709-203197685	p1709-203197699	p1709-203197707	p1709-203197722	p1709-203197739	p1709-203197745	p1709-203197757	p1709-203197771	p1709-203197783	p1709-203197792	p1709-203197805	p1709-203200520	p1709-203200532	p1709-203200541	p1709-203200569	p1709-203200585	p1709-203200596	p1709-203200604	p1709-203200630	p1709-203200641	p1709-203200648	p1709-203200663	p1709-203200673	p1709-203200677	p1709-203200694	p1709-203200704	p1709-203200717	p1709-203200728	p1709-203200738	p1709-203200749	p1709-203200768	p1709-203200777	p1709-203200784	p1709-203200794	p1709-203200809	p1709-203200824	p1709-203200840	p1709-203200856	p1709-203200869	p1709-203200890	p1709-203200916	p1709-203200925	p1709-203200934	p1709-203200943	p1709-203200965	p1709-203200975	p1709-203200993	p1709-203201004	p1709-203201017	p1709-203201033	p1709-203201049	p1709-203201057	p1709-203205513	p1709-203205523	p1709-203205538	p1709-203205550	p1709-203205560	p1709-203205567	p1709-203205584	p1709-203205609	p1709-203205624	p1709-203205641	p1709-203205646	p1709-203205666	p1709-203205676	p1709-203205689	p1709-203205699	p1709-203205719	p1709-203205732	p1709-203205741	p1709-203205750	p1709-203205765	p1709-203205777	p1709-203205786	p1709-203205801	p1709-203205826	p1709-203205832	p1709-203205841	p1709-203205853	p1709-203205870	p1709-203205880	p1709-203205894	p1709-203205909	p1709-203205925	p1709-203205929	p1709-203205940	p1709-203205954	p1709-203205963	p1709-203205971	p1709-203205977	p1709-203206014	p1709-203206042	p1709-203206063	p1709-203206079	p1709-203206085	p1709-203206095	p1709-203206106	p1709-203206115	p1709-203206122	p1709-203206134	p1709-203206148	p1709-203206166	p1709-203206189	p1709-203206192	p1709-203206203	p1709-203206207	p1709-203206216	p1709-203206229	p1709-203206242	p1709-203206252	p1709-203206259	p1709-203206269	p1709-203206281	p1709-203206292	p1709-203206316	p1709-203206327	p1709-203206335	p1709-203206347	p1709-203206357	p1709-203206369	p1709-203206382	p1709-203206410	p1709-203206419	p1709-203206427	p1709-203206434	p1709-203206451	p1709-203206459	p1709-203206473	p1709-203206481	p1709-203206506	p1709-203206514	p1709-203206529	p1709-203206536	p1709-203206544	p1709-203206553	p1709-204784517	p1709-204784525	p1709-204784527	p1709-204784541	p1709-204784563	p1709-204784572	p1709-204784581	p1709-204784590	p1709-204784608	p1709-204784612	p1709-204784631
ko00062	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1277343024	0	0	0	1.3495325987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	787.5696374029	0	70.9770444913	0	0	11.9431175057	0	15.4751371227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00071	unclassified	1.0578988267	0.4436995517	0.4490176762	0.0931268317	0	0	2.3846247176	0	7.3271033801	1.3854863529	3.5060171392	3.6119529206	7.5453239407	1.8343189222	3.1883858235	0	0	1.3052410221	0	1.20974781	0.7213392822	11.1714182689	0	0	0	0	0	0	0	0	13.5048948507	13.2629585354	13.6845699748	0	0	0.2881271734	0	0	0	1.610384143	2.2762376632	7.4341788834	0	2.5464125944	0	0	0	0	0.6028799237	0.576614507	0	0.9723051251	0	0	0	0	0	0.5101367247	0	0	0	0	0	1.1711754771	0	0	3.8244364298	0	0	0	11.1131210709	6.5627370067	0	0	0	0	0	0.5658418799	0	0	0	0	0	0	2.9791441697	7.4141121902	2.2220933343	0	0	0	0	0	0	0	0	0	0	36.3879768686	0	2.2359458772	0	0	0	0	0	2.7679197274	4.3962761714	1.5584767285	0	0	0	0	0	0	0	1.0834798544	0	0	0	0	0	0	2.7135309876	0	0	0.7565595013	1.0557647209	0.8186859981	0.8931719246	0	1.7891692579	6.5645800974	1.9489415708	2.9876574291	1.4211691125	1.3619075718	0	0	0	4.2694320715	0	6.9306803754	5.6267686329	0	0.630438638	0	9.3649474998	12.0825594116	2.6650943495	0	0	0	1.1350759278	0	0	0	1.5985658841	0	5.9389548425	116.21636747	2.7049123101	10.0800074074	0	2.6338580512	4.0421998209	2.7264580553	0	0	1.8106232529	3.103788457	0.9417474872	0.8534403413	0.5628055175	1.4023445993	0	1.9604543365	2.2795118096	0	1.748883352	2.6041428596	0	0
ko00100	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1011651259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5306846858	0	0	0	0	0	0	0	0.1821025352	0	0	0	0	0	0	0	0	0	0	0	0	0	1.6006987726	0	0.2332347499	0	4.1192955172	0.3447580356	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3000.0559528652	0	288.3570802704	0	0	47.6487919593	0	66.7596397096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1042502295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00121	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.2372461649	0	0	13.0119105334	15.1135263783	0	4.2999695978	0	0	0	0	0	0	0	0	0	11.3532147593	21.4603023879	23.1187752701	0	0	0	0	0	7.4373453709	0	0	10.3023826232	4.2488773067	0	0	161.4026495532	0	0	0	0	0	0	1.9517398351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17.7942560001	0	61.0403778952	6.9240310914	0	0	3.5902607998	0	24.1904716225	0	34.6942381946	72.9467039448	17.9308836337	4.5921622367	30.9492055974	74.5516331676	0	12.9416660264	0	0	0	0	0	0	0	0	0	5.3956834532	0	0	4.2990388376	0	0	226.4031213434	0	22.7628905572	16.7206865228	2.1017420892	0	41.4996545561	0	0	0	0	0	0	0	41.0444188286	2.3289652168	3.9507320612	7.8576713151	0	0	0	0	0	0	0	2.6275635416	0	0	0	0	0	4.986350797	0	0	108.0084585361	0	0	0	0	15.7699780194	0	0	0	4.2455905884	0	26.1524988241	0	56.1837580325	0	0	0	94.3889434343	0	22.4560832142	0	0	0	8.866232828	0	0	0	0	45.0766269438	24.0555326808	26.5812619709	14.0896316128	17.6726527044	16.9653416328	0	0	0	0	0	0	2.0649492868	0	14.9256222727	0	0
ko00130	unclassified	8.0206069557	1.4416056874	6.882220999	0.5900362795	0.1347808774	1.5617057012	6.6237584419	5.808933905	30.4840391351	2.4841923595	2.0212750914	2.8708259433	2.7643684433	0.5407369727	2.0823135967	2.0137299424	1.4399015928	1.9602877433	0.3465355784	2.2320496487	0.5364873395	40.6426133463	0.7895378901	0	0.2315038216	0	0.2346855364	0	0	0	0.4273873908	0.9075261265	0.9036931155	0	0	10.9280897273	1.0946335523	0	4.5598499188	3.3714183235	2.8672827923	11.4268795859	4.8794617269	3.3125363413	2.2953756934	5.5183251697	3.0163684286	1.667475687	1.5937323391	1.2250267699	1.0285258158	1.1921072581	1.8584902481	0.9845318815	3.917568269	0.4198200148	1.8217852441	0.6082019923	3.0666054179	1.691522687	1.0466156986	0	3.7561365426	1.2709724102	1.4680503729	17.8032528119	2.3342699762	4.0918688831	0.9053926166	2.7452654945	2.3777717094	2.7392515904	2.161731079	1.7905072916	1.4081384295	1.2150475147	1.9625881669	1.5372389654	0.5676564589	0	2.4670339812	3.4608797315	2.1269441051	0.0268582696	1.2239129072	2.7928979337	5.8926544617	0.4265982154	0.4974249258	0.7933426499	874.7223355489	0.150809857	89.8187151062	0.5195163826	1.86681099	14.1626758533	0.5187918603	24.8644005988	0.596749814	8.5340861611	0.0971597744	0.9655924224	0.4067439128	0	0.9143026516	9.0603428588	6.5122720423	1.3852107159	0.041096185	0	0	0	0.1661481794	0.1195788453	0	0.7162600431	0	0.4999874267	0	0.1959811158	0.2085601065	3.8602433985	4.1804737215	4.5989249232	1.9531559495	2.1159196318	3.7661523916	1.3966764368	4.1655897439	2.8126304772	3.0532709756	5.775874793	5.9143813586	6.3547905281	4.204815833	4.5732239435	4.9900611985	12.8357438915	1.6633202633	17.7234850404	0	23.4434240942	6.9500579596	8.1362447171	1.950584667	1.8713073792	34.7219496354	47.1275420364	5.6323026747	2.4508714	9.9445947995	5.1373534271	1.9880885338	4.4096966401	10.810639377	3.7624334638	1.9685660446	2.4319044786	1.0343506093	1.0165190521	1.8505396608	1.3229098623	0.4249446101	0.2029018764	0.3893018201	0.730279876	0	0.2193038708	1.5907258642	4.2519730106	0.9301019974	1.3651510786	1.7073205288	4.5722665379	1.102409806	1.2287331419	0.8028049025	1.7087261566	2.1300572827	2.0617629711	2.1366627162	0.68508597
ko00140	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.6049148482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	174.9140145442	0	16.1375097773	0	0	2.8451897641	0	3.8797743152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1420418378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1745367726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0562563914	0	0.7178029203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3969137373	0	0	0	0	0	0	0	0	0.2320673442	0	0	0
ko00190	unclassified	11.5644246641	3.8826750065	11.6658841694	5.2122130751	3.5000481215	2.0718243873	6.7012670903	9.5507686013	0.1805190534	0.6093148985	1.2097057983	11.1950159261	4.87282586	6.4989068704	7.7716449339	4.4838339154	7.7094433201	7.592544579	8.1616026104	1.9113446364	5.6487048781	16.9306125579	2.9967969684	0.1361433824	0.0846107345	0.1954888293	0.2455685994	1.7493325892	2.3854123163	6.193354083	17.1914825918	10.7291112334	10.2389957158	5.9899520226	5.1499646303	2.478067158	1.9058781427	5.2845920042	10.3768898744	6.846675774	6.435692253	21.0918944653	7.0458513501	12.8639826936	1.4607400396	13.4935598018	5.6281742305	9.2774800344	0.486745059	0.5954247325	3.5355834273	0.4879439542	1.6166629762	3.1041905349	2.1430299342	2.953670661	4.0401958014	1.3269699053	7.5278060152	4.8492443636	2.2150416601	14.6236186653	9.9916977289	3.206909697	8.0955129655	4.0078264313	3.5311410082	3.3469810494	2.6803562467	2.8850095258	20.7699010246	5.2373051787	23.8892980717	10.3988255776	2.528787282	2.5433756892	3.1049002698	5.8174539041	13.8021387626	0.5792688828	26.1343197377	13.4715777959	11.2970926731	9.4467770784	15.5374166612	23.6968330496	5.5168544093	9.9677233795	0.1795550229	1.2347002484	1878.8626945382	0.0876908635	274.0095665907	0.6021090653	0.4060172642	45.0799268791	3.2627999337	54.0175185231	3.5262755256	2.8309344505	4.8842984958	5.3486427886	5.9649988297	25.0532169872	3.4231541569	1.908224223	3.0198732383	4.7034415728	3.9352024402	13.67936074	11.5526065812	7.3366892365	5.0683029821	3.6558578063	10.725936076	3.8080676928	28.8073376988	10.3833067203	12.6419726212	33.8813916358	46.2383971302	6.7840922909	1.4706626018	7.5540095512	1.3298007045	0.7981371099	1.6391121953	13.5856831771	0.7172051506	17.9816732626	1.692869984	6.0775430171	13.5941681167	1.0705083021	18.4445540457	0.2188854905	24.7029047031	7.0474776944	0.2794654232	2.2387452692	0.1963022983	4.2813363125	2.1592896762	2.2131069276	12.1713884694	0.9123396156	5.1563006943	7.3156097278	3.8855078943	3.3906934153	8.3227234714	3.3624611072	12.8017347682	2.5703089226	6.4341254418	3.4944964223	6.346948851	0.8610337506	18.7770206579	47.1695605349	3.2203488449	3.1788871154	1.7257597532	2.2700241797	2.9135140917	11.329818002	8.6114578708	10.8847288671	7.7868321991	14.1949293618	14.6954493496	1.9483253185	1.5204214417	3.514965278	12.9296144051	5.6458707268	3.787085376	2.4708126303	1.2763652195	6.5226751381	3.4516142906	1.6288641712
ko00195	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.3885965192	0	22.9830943457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.1460181855	0	0	0	0	0	0	0	0	0	1.2651967004	0	0	0	0	0	4.9440358911	0	0	0	0	0	0.4236193514	0	0	0	0	0	0	0	0	0	0	0	0	23.616561607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.4692707367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.497341709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.476015525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.1135396051	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00196	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1051535724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00230	unclassified	14.5122790017	12.4207140953	14.3391744901	8.7603819578	11.6266576911	3.9863592873	11.1236381723	13.3147730097	2.0955636897	2.4504238259	11.8241061186	26.3607886398	15.2483185145	15.0779798106	16.7218045922	7.7232435003	20.3203056217	17.6309957713	18.2093030017	15.4301473429	7.1790972819	42.4370093054	3.714931957	0.3144414925	0.2748840157	0.2943344363	0.253288479	4.5549488116	5.1236193097	12.9044443927	19.9623153381	22.3370414347	22.9129368249	10.64728888	7.3551270656	0.143063417	1.1058564832	26.991192413	14.6547467869	6.6457220119	8.061961611	22.1210338104	7.6274295847	11.3818049047	2.8607980975	17.3705450228	10.5437857894	8.1111566099	7.4482713875	60.1411830878	4.7761169623	6.8426658977	4.9071402933	13.8096752216	28.441099786	14.2445009693	2.5203594976	3.8693559085	4.7434757625	4.5712722657	3.9648619239	28.2272509029	5.070243924	8.9756342475	5.7624700276	14.3465601236	10.613018886	10.2727617463	30.525454632	23.9124883474	30.3351766508	21.0280477338	32.6414318751	14.6109535237	8.39113177	6.0102915793	2.7336189922	5.5564079209	22.6694337807	0.4701680211	41.9724678092	30.7214347059	19.1615044764	15.8705848651	25.1806765234	47.7952893845	10.1214675176	19.9343695047	6.2875461481	4.5167756941	1670.6066039493	1.1485883445	164.3860540993	2.9169315059	0.6609240783	26.9180547647	4.4998951365	46.6747298541	2.6192108737	9.1143638685	3.4458397204	7.7463403573	7.0204815556	39.1262166728	8.3668389656	6.4385275668	8.6577178481	9.4747983214	10.5141440627	18.8259204024	26.5661805668	18.9860228148	13.2145538054	11.7192904771	0	10.4928584202	30.3959794743	23.5004237301	25.1507359947	32.2772682913	49.3067522116	11.0342439684	14.6967781897	5.7250336067	7.6945833245	17.5589351039	18.0278140004	11.4224431854	2.8856591208	10.7764220381	2.4127266869	7.2058905197	11.829884686	2.4734541008	17.1784150408	2.2291301376	18.3298934652	11.4248115321	0.3623995319	5.1090246303	64.4389754535	8.4738023364	60.4203634783	4.2616984009	13.5000411949	40.7025051285	11.5080509066	17.3269915125	10.5926305187	4.2357913292	16.6815638924	8.9770427296	11.2279203057	6.4664450299	13.1677243742	8.6878476258	10.2068973296	4.2682989772	26.6213077481	106.4079200154	12.3920174619	8.9538828246	4.4734222264	5.5027495354	7.0646099431	21.7718887997	12.4534703505	19.8402341692	23.5890625547	43.4801937763	27.3769773444	11.8379680031	10.7530401018	8.2788180979	15.4176899257	13.0344171786	14.5255310467	10.1826039702	15.5471303888	12.3459833631	10.0150571485	8.9942663661
ko00240	unclassified	24.997749178	15.5904670562	30.7251570538	12.7614970801	19.466737106	6.1926300076	20.3112307951	31.1722615871	9.0884434986	2.4457410044	14.4571917673	8.5670441149	22.1366552816	12.9274293174	21.6792847218	5.306381317	36.0992955092	23.8285523277	12.9985193871	28.2843591733	5.5405714162	74.6943740398	5.5613959761	0.5905502719	0.1327820015	0.2883565813	0.1360490814	8.4615758918	9.1560392022	17.2707314395	24.1358874914	25.9256532645	24.5723631323	7.1730302393	4.9184533197	0.0307377347	0.3530972628	30.6746535908	16.7668666137	4.8624094506	9.3827705238	21.3061252274	7.1748822556	14.3456316821	4.2131461986	23.2466000721	6.9743260732	8.0807385756	11.4954498159	96.6598326183	9.6176703614	10.7354565246	6.5631244136	12.1511416329	55.3391200814	13.0031515528	3.5158989387	6.6531324701	5.9874202183	4.2387608991	4.8361785566	45.7972522131	6.2692521251	12.5088121919	5.7262502616	15.4853674198	16.221946322	17.5051426229	44.3867016709	31.7514332446	37.6309712768	24.6616651772	37.6462766098	18.3419302465	12.9643536709	11.1700950959	3.1488141443	5.4431870221	30.0077403182	0.8136165882	45.3194057179	33.5767485078	20.0507042005	14.3596309668	32.7009537895	54.3690440568	11.72724197	17.4193419675	23.5847031264	12.9175588598	2013.1488849614	6.3817245404	198.3695862327	8.5124588627	6.5096334002	31.7827659202	15.4813910359	47.6620339386	6.2037224988	13.5706391105	7.4905722841	18.8883330041	12.1453469053	52.6296794828	8.5214564133	5.3571632248	7.0153194231	16.5489956824	11.4540663741	22.2400693799	31.0183174139	17.5117123951	13.6669542282	14.1973333505	0	12.7112451491	18.7718461418	25.5046598819	34.2669825044	21.9191766184	26.4038203285	7.3345783019	23.7147500357	20.9371835654	14.5988912552	35.3192514393	34.8115891771	22.8436989442	5.2534662954	30.9239856102	1.2304440036	14.1334902672	22.8775567882	7.6223103905	36.3733732173	3.4983438653	42.3029922613	14.8229952099	1.3640754697	8.4623955205	87.8535649213	11.0757711109	88.2104856279	8.2598461247	25.2865561217	55.1241696619	16.6108031451	24.0284135115	12.0101830208	7.2134831215	16.4202768633	12.5547825786	22.0225379976	9.9135483718	12.5329750662	9.5447823957	10.5240824728	8.937323109	37.8702299897	128.2687090331	9.3781787171	13.5436257358	9.0437810928	6.7025682866	8.1874642052	27.6358530046	12.1130915521	26.5080390982	28.8182436659	61.9604007766	28.3442784498	17.4984275765	16.7239146842	8.8647163068	20.6869399438	20.2927333465	20.0687012628	13.0241032563	24.9299892138	16.0977969373	10.3331088899	19.8321255865
ko00250	unclassified	0	11.8381656217	36.7508962407	12.6249520083	8.8271891855	0	29.7998424643	0	0.7593546689	6.1031659632	11.5101919695	33.0038157773	54.9728376484	32.6856817196	41.2023321255	0	0	0	0	3.2121621026	18.8310906047	84.5418474026	0	0	0	0	0	17.1552826116	0	0	58.5263587727	0	0	0	0	0	0	0	36.1639089559	20.0923957759	0	55.1166858404	0	21.0701949986	3.9452514501	0	21.0093470033	12.1207106011	0	2.4053900512	0	0	9.9109707442	42.2011173563	8.1790202214	0	0	0	0	3.4113346367	10.7131550878	0	0	7.6421024103	0	18.0238795851	18.8904441808	10.9324109611	39.0487130179	33.9956159616	41.1669741817	46.6263807305	56.3857884304	25.8593138096	17.9038525413	20.2132207222	0	3.9258342471	51.8559962583	0	71.7235452842	0	0	0	65.211010717	83.0267239198	17.8919597752	0	0	0	2522.5155767747	0	243.0968181384	0	0	42.6453614684	0	61.1172663971	0	20.6933301031	21.6467595253	49.3444530937	0	87.7620858378	0	8.1687296633	8.7717997143	47.2919985896	0	38.9905051043	0	0	0	18.3618332752	0	23.3105023187	0	43.9703984513	0	0	0	0	10.2830829137	20.2034778474	0	3.9132106538	0	0	34.6905878489	0	12.3149194833	24.2746490485	40.3585126197	0	70.2229830679	8.4767173034	76.3160340425	16.3994810389	0	58.4724722101	0	50.2277172061	15.4867584138	0	45.286183476	12.2310550019	65.0448505679	66.9515298242	16.3539918259	0	32.4619640964	17.7079922549	35.6857964404	0	0	0	20.6430667825	3.8037624637	44.2672397042	265.4107998372	18.3887150041	24.628022094	0	0	15.6338464459	58.8458273517	0	0	0	45.7984643975	0	14.6995280374	0	0	27.1133599646	0	18.7436294274	0	0	16.6788738686	5.8014983307	3.485848061
ko00260	unclassified	12.2075334196	3.8407483388	10.783321365	3.404560603	3.0704980202	3.0382123759	9.5781881331	11.0013891704	3.2710366469	1.6468277178	11.2474892012	21.4914863986	15.6573168023	16.4253850767	19.8975431724	10.5003097768	14.0537896254	10.5201002908	21.095212743	3.3150837502	6.7581536127	65.6489269932	0	0	0	0	0	0	0	0	39.0822783961	37.3782380317	30.9848955411	0	0	0	0	6.5808234393	13.2016084482	17.1346190454	9.558543617	18.8996072671	10.6235896371	21.9492892934	3.5051161221	26.522903839	50.4090234052	4.2456635332	1.232028577	1.793898573	0	2.7104980142	8.5105376792	19.5136399607	13.5218065775	26.4466338832	25.3587647597	4.7541240955	47.7897716861	20.3643858209	27.0061270338	26.313643545	35.9562579281	8.9763090305	21.547774024	14.042434244	9.2031718212	7.6542365026	10.7913376106	16.6046688159	18.2966658713	23.6808156452	31.3507122878	13.0059376266	9.3716831322	17.6583405945	6.6630293922	9.5630606032	16.9112200019	0	33.4816698896	37.1607189791	23.2527452892	17.4766769529	36.8699206216	51.1336996224	7.4109044545	20.7205559176	2.8056050481	6.5228626019	1623.5183788833	16.0482518879	158.4100146775	0	0	39.0950511595	16.1310760556	39.2364312582	19.5999014452	5.1379404028	0	24.6740144622	15.4151631875	67.4843039819	13.5353512871	3.5667093171	6.0903047411	9.2063865319	0	21.2256438601	22.372882772	15.8351988539	11.1785094141	9.9969059704	0	13.4252254003	27.9625426913	26.6490980316	33.273851151	0	23.7342172332	0	11.7395621739	9.7682591556	4.1137802568	3.5641652277	9.2658712546	22.1183944291	3.3566440014	26.9881223358	2.6050590929	9.2627184174	25.7841114302	9.6800678805	32.5176375021	6.3624301833	41.6193206277	19.6957581565	1.2850038219	11.1876128816	1.4565254063	15.0012522098	34.8906037026	3.390791127	23.8508718104	5.6684897192	20.7238384814	29.7363815549	10.7679897128	7.6660868447	14.9688270461	9.2876301514	18.4036477169	6.9270173176	15.2688637862	6.3102685491	6.6841502139	3.1991215541	14.8304126685	155.5930994142	13.8274441057	21.2750623163	8.2141345356	7.2292729189	7.7300344317	20.8520361761	5.1134245329	16.0534742008	12.356226962	23.6208255154	19.3952556979	11.9219953903	11.361781412	6.8193035753	13.5316960383	6.2164066183	0	9.1095684588	3.7158463661	16.2717327177	8.0303060451	7.889776306
ko00270	unclassified	21.986897813	7.0523068372	23.0802167912	6.593054636	6.001575339	5.1661396932	16.6589028575	24.3157459442	2.1268423078	2.9307990913	16.500396726	52.1347949637	23.492355869	24.434575458	26.1293872443	15.7397235687	8.740911787	18.2266899144	32.9072420574	26.1273295507	12.3790833931	141.6478767761	8.9689966002	26.4577124322	11.7238577851	5.9820964196	3.3778165472	7.8754805473	6.4420436428	18.7962477555	47.408356236	38.1903598434	31.1058216577	16.9659454272	12.2009499857	6.2558057837	3.4336263933	9.6714862319	21.0929633172	10.6105341659	6.7840254333	28.8481551559	6.8676910609	17.0144400725	5.7739831057	25.9795277103	20.2943838948	23.0935339515	1.2468822763	1.3233383857	6.8209567607	2.6578449386	9.5875520394	23.0129480172	16.7038421922	21.4752660481	5.9205247206	39.6270314483	9.8983651119	5.8862470591	9.7357574887	22.5025504411	12.8204000928	13.4191511369	12.9680933996	33.0499763843	9.2536388677	5.6792156935	9.9846963246	18.8015779042	33.3276410202	22.9148444791	44.9092598842	17.7639721876	6.750757292	23.203886279	8.9835678123	23.4655252117	24.6383806012	1.4672418937	59.8309116826	43.8024746674	36.4923024233	25.0634008417	46.2621990352	64.6553500627	13.856760654	28.0924570944	12.0036240467	39.5368397594	2347.3090513227	63.1095656755	223.2611005428	67.2485254762	151.826277824	38.9335894859	27.920408297	56.0638483963	17.2498666198	15.002612626	14.3557490537	29.2474210183	22.6526408409	113.1165467437	18.9165363051	8.434443644	10.4076543981	18.2488761384	8.8837477144	54.5501827186	43.3989931694	29.6662675838	16.408145724	21.6583126822	0.2587279888	23.203481391	59.9749067675	36.8036709606	45.1617156385	74.8333446276	114.0091923731	16.0609736874	15.0458508106	24.8016151212	6.2636003357	7.5540682279	10.9118898274	37.2117637925	4.38174644	36.3992086235	2.7411581038	13.6286331623	34.0779068833	5.1980868234	41.6207888818	3.5783774114	53.5639447971	20.3394493976	0.9698997849	18.9839367797	112.7067824795	25.3945872082	100.2821587307	6.2562288806	25.6286285001	69.796088053	43.3967707233	58.0273167435	15.3536256812	15.0674816587	32.2884616684	11.8198728429	24.0027262063	13.8695141729	21.3264724419	12.7767231818	13.9025281326	15.8140270794	43.7833278585	262.3301869067	13.8378450483	30.4743639761	48.3282836576	65.0631137877	15.1333458325	20.6796786561	5.8318091791	19.751548526	22.1180849025	27.5839702646	32.0959180102	46.7821631217	36.7835150008	19.3100844642	36.7326437699	10.039533215	12.2411396552	13.5662290869	2.0003816441	12.732036715	7.6879844138	6.0527964163
