Pathway	Class	p1709-203195513	p1709-203195523	p1709-203195531	p1709-203195542	p1709-203195552	p1709-203195561	p1709-203195573	p1709-203195582	p1709-203196507	p1709-203196520	p1709-203196534	p1709-203196543	p1709-203196557	p1709-203196572	p1709-203196579	p1709-203196604	p1709-203196614	p1709-203196625	p1709-203196633	p1709-203196642	p1709-203196657	p1709-203196672	p1709-203197508	p1709-203197522	p1709-203197527	p1709-203197541	p1709-203197546	p1709-203197564	p1709-203197574	p1709-203197577	p1709-203197604	p1709-203197614	p1709-203197621	p1709-203197630	p1709-203197647	p1709-203197669	p1709-203197685	p1709-203197699	p1709-203197707	p1709-203197722	p1709-203197739	p1709-203197745	p1709-203197757	p1709-203197771	p1709-203197783	p1709-203197792	p1709-203197805	p1709-203200520	p1709-203200532	p1709-203200541	p1709-203200569	p1709-203200585	p1709-203200596	p1709-203200604	p1709-203200630	p1709-203200641	p1709-203200648	p1709-203200663	p1709-203200673	p1709-203200677	p1709-203200694	p1709-203200704	p1709-203200717	p1709-203200728	p1709-203200738	p1709-203200749	p1709-203200768	p1709-203200777	p1709-203200784	p1709-203200794	p1709-203200809	p1709-203200824	p1709-203200840	p1709-203200856	p1709-203200869	p1709-203200890	p1709-203200916	p1709-203200925	p1709-203200934	p1709-203200943	p1709-203200965	p1709-203200975	p1709-203200993	p1709-203201004	p1709-203201017	p1709-203201033	p1709-203201049	p1709-203201057	p1709-203205513	p1709-203205523	p1709-203205538	p1709-203205550	p1709-203205560	p1709-203205567	p1709-203205584	p1709-203205609	p1709-203205624	p1709-203205641	p1709-203205646	p1709-203205666	p1709-203205676	p1709-203205689	p1709-203205699	p1709-203205719	p1709-203205732	p1709-203205741	p1709-203205750	p1709-203205765	p1709-203205777	p1709-203205786	p1709-203205801	p1709-203205826	p1709-203205832	p1709-203205841	p1709-203205853	p1709-203205870	p1709-203205880	p1709-203205894	p1709-203205909	p1709-203205925	p1709-203205929	p1709-203205940	p1709-203205954	p1709-203205963	p1709-203205971	p1709-203205977	p1709-203206014	p1709-203206042	p1709-203206063	p1709-203206079	p1709-203206085	p1709-203206095	p1709-203206106	p1709-203206115	p1709-203206122	p1709-203206134	p1709-203206148	p1709-203206166	p1709-203206189	p1709-203206192	p1709-203206203	p1709-203206207	p1709-203206216	p1709-203206229	p1709-203206242	p1709-203206252	p1709-203206259	p1709-203206269	p1709-203206281	p1709-203206292	p1709-203206316	p1709-203206327	p1709-203206335	p1709-203206347	p1709-203206357	p1709-203206369	p1709-203206382	p1709-203206410	p1709-203206419	p1709-203206427	p1709-203206434	p1709-203206451	p1709-203206459	p1709-203206473	p1709-203206481	p1709-203206506	p1709-203206514	p1709-203206529	p1709-203206536	p1709-203206544	p1709-203206553	p1709-204784517	p1709-204784525	p1709-204784527	p1709-204784541	p1709-204784563	p1709-204784572	p1709-204784581	p1709-204784590	p1709-204784608	p1709-204784612	p1709-204784631
UNINTEGRATED	c__Lentisphaeria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39.433475953	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	224.0836247122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED	c__Methanobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86.140757756	0	1394.9993649032	2302.9005911462	0	0	0	0	0	0	0
UNINTEGRATED	c__Negativicutes	2477.4492197603	20020.4546084167	9194.1179690354	5776.3267937885	25159.9062529014	496.600159914	3058.1803232148	1265.6458976897	241.5853159472	29321.4063422792	12247.4750337766	643.5300015458	13126.4961476044	0	1232.3861301267	3315.4902067667	6673.9657551112	3827.7634797086	2642.0861181572	0	273.3849824404	0	12284.4117064092	4081.9532706536	0	2037.078401481	1685.4352640835	11800.2447761245	8165.7063345188	4040.1711487959	14355.3053967323	4894.08833929	3127.3901862568	837.5017996515	1208.9574409807	0	106872.992836231	1867.1821653676	4212.0129331755	49.7522215504	2753.1843419129	9915.4483299605	19096.7537197619	62878.141505672	4718.0958652984	32410.0875446007	0	2184.0465391581	246.2311064772	234.4578731298	8728.3249376326	141.3843797602	24025.2848256168	24170.1656125427	2729.3425580567	20057.5446465854	71758.7677833038	7433.9198411914	184395.624774761	81686.3404860931	24623.0909450683	57935.6331957009	140938.739710138	4152.1022146371	136999.249590362	6567.0036236276	0	0	0	0	30033.8094753718	0	12110.3226626936	38131.7194552365	0	0	60836.2329931179	53038.827271681	6846.0895625188	9090.8587439072	1961.153444716	2310.5098775844	1590.4715130542	267.2935619161	1092.0683106819	2318.0323898852	0	346.6768230945	2077.624935762	1816.2984558992	2223.5533787547	3037.6956093954	0	1643.538605478	8661.7984895483	112902.565168185	5250.1603794217	15263.9475489137	200.75754687	697.4027330258	262.0692716302	0	0	985.2349383989	3692.2284998327	207.1347953424	3493.5086925255	0	0	11527.4613676399	0	126.1177814437	352.1762347838	180.348602399	0	446.9335420601	12221.0272951112	0	0	4069.5276603548	2841.9953463513	17372.9070846723	708.8113825506	536.2223202787	721.1588908574	0	2291.3770596249	3364.9008585957	30322.934553081	12704.4440055308	43.7035281693	340.2596643689	21725.059464878	170.3299196637	3215.5051924706	173.2707375183	3608.7431074093	7305.4141261448	37114.4862175013	1850.8846406966	229.7607492262	1371.847296309	2051.7266683176	1978.2750307341	56.4917378218	5239.0362102428	4386.7303822219	76388.0786250691	25090.2842250858	428.4856536234	29373.4663101206	6247.291912079	36475.8892481874	107.5711024829	2746.6199880354	3285.3474100759	19310.3343901992	14318.0020334688	0	0	0	21.3400649488	0	0	0	4092.1719503131	3282.2406352091	5967.2638961772	6925.0848106427	6421.3608757408	4920.8959124149	4986.4911373654	4173.8473236746	0	0	6703.4593249054	30138.0636477348	27128.2287496955	10315.4769737021	38664.0224721364	9919.7536534988	91274.9117556643
UNINTEGRATED	c__Proteobacteria_unclassified	104.0247934601	0	338.1388799804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149.4033933818	65.0781511661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	376.5748419907	295.7204743774	0	107.7509559775	0	140.2130590316	0	0	0	0	0	0	0	0	0	92.4405979023	0	0	0	73.4847226788	0	0	0	0	0	0	0	0	0	0	0	0	85.4161783196	0	0	0	0	0	0	0	0	0	2769.0184408462	0	298.5282292642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7393.696842812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	656.9081184218	0	10490.9055168745	2816.0928183571	0	0	2249.0291447244	3785.7182808055	834.4013462975	173.1758482408	2762.9891460504	0	0	0	0	0	0	0	0	0	0	241.5510537195	0	0	0	0	0
UNINTEGRATED	c__Saccharomycetes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83.4061676434	0	0	0	0	0	0	0	0	0	0	1944.4084129793	0	0	0	0	0	0	0	889.9715850011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71.5576690453	0	0	0	0	0	0	0	0	0	0	1099.6873447414	0	139348.952391418	0	9302.3675139445	0	446.446407692	0	0	1886.1328690691	0	0	0	0	0	0	0	0	181.3979938475	0	0	0	0	0	0	0	1829.18707593	0	0	0	0	0	0	0	434.4804510774	0	0	0	681.6737533509	0	0	0	130.1608322035	0	0	226.3976982951	0	0	0	0	0	0	0	0	899.451783699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED	c__Synergistia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113.9537192246	248.4984153655	236.9165615773	391.2264403433	186.632588106	514.4746860698	0	5.2553537125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	830.1111882611	242.1501144664	573.7971166404	220.316577928	325.4795662449	169.0577412522	0	82.2567947587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2439.467413104	0	0	0	0	0	0	0	4072.7962063008	0	0	0	0	0	0	0	9.1996257361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNINTEGRATED	c__Tissierellia	0	0	0	592.1320384455	0	0	0	0	0	0	0	0	0	0	0	0	29.72278701	309.466149683	0	221.5352868608	79.2926129329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1008.0902905643	0	84.6625726363	382.9119678102	0	380.2232129714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	142.6301693419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.8024392014	0	0	0	0	0	0	0	0	0	0	0	44.4490800939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	967.6524585303	0	0	0	0	0	17.5715067452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57.6901072396	0
UNINTEGRATED	c__Verrucomicrobiae	76917.176922641	616.9338441366	66783.1463602123	9102.9709836599	545.596314042	17094.2928443919	55121.3517705484	73065.1942026979	0	0	0	0	0	0	5363.4786732648	49937.8167727307	130150.452128587	204543.894147508	97856.3211934122	1059.9570090735	106215.506625816	0	0	0	0	0	0	0	0	0	13740.4837538281	18301.3822930276	29475.1039328707	0	0	0	0	0	65089.0133340785	61141.3654675556	123869.823064958	140212.356945393	58972.3392368507	15973.5040474599	0	6010.1734037344	0	16612.3124230419	0	0	0	0	0	0	1774.6604157869	0	0	0	0	0	0	0	0	0	0	0	9121.2517165353	42052.4157202456	6569.5298102683	0	0	31126.649670386	0	0	4523.5428623342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2431.317465673	0	0	52650.4152964555	17384.8926330969	29907.0600564664	22.0481340319	57665.5413180132	0	0	1033.2079975477	0	0	0	0	2058.0422981073	0	0	0	59.4404735496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36616.1035978343	33612.2650017167	0	0	678.5968010656	0	0
ko00010	c__Actinobacteria	30.2973965958	132.3131030195	57.3861856756	50.6966095018	237.225501443	17.4610815498	16.919245452	211.0822560636	0.0785039565	430.1186039231	523.4041542263	327.4471749795	236.6957170177	23.7148586669	13.3001959282	10.2669856	627.3566968106	626.4094059442	38.3021968516	1189.8170163456	15.696828444	417.8735715026	0	7.6464247097	0.3060602235	1061.6929488538	816.9617581157	6.0596161271	7.6420306287	0	3.3384133289	0	1.7683320701	0	0	0	3.3233514599	8.7972132268	6.3106874529	4.845227729	4.2121140229	5.8599089182	0.042915202	5.985337902	148.1438565447	15.9884506256	0	293.4644670372	594.1406102915	1092.539438851	3.7932799087	871.4023130253	32.8462422742	21.0109140592	1654.6049178848	52.8731585905	23.5190126589	306.4146462479	62.485488979	18.7078324803	20.1984604348	544.6329166544	141.5045645497	288.6701776494	21.7261718976	93.2696554367	148.2399283126	452.7874171065	1304.211660244	731.7219163193	18.1182015064	528.4104129011	0	1.3846764826	166.8554517404	112.0090454787	20.9786903303	13.3877033845	12.0703433212	4.5226658815	115.1634910872	30.3797006893	40.4061506278	54.0523340014	63.5652351584	72.2428930333	83.8652442785	130.1943767039	43.3596143337	31.3745385031	179.3196177902	22.5895083172	0	22.5349013238	9.6224245452	21.016444335	13.2341728491	5.6666419903	25.4690664704	9.8707694744	21.3608929993	127.607974731	42.9498187271	8.7023028304	8.7395174	735.4583106667	615.2200412158	82.0611638571	110.7149901531	4.6296714459	136.5160429566	0.8921375536	0.257035236	7.2157844581	0	4.4224289138	58.2263957418	0.9623042165	3.2609416679	13.6405379281	9.1980952236	40.710476628	490.2779107637	56.7424389566	324.6676475127	881.4231763832	1011.8658894919	1.4621528436	0	1.6590659583	2.7691787804	212.9835200083	26.7238704223	5.8857921606	22.044610976	6.410815388	19.4357878955	28.2557400925	0.1318053696	2.1065237107	595.3749669474	2.2769723082	536.2606527362	53.9664520981	13.2492298349	702.5746516398	8.9768212896	4.014339979	258.5528639803	40.5655250037	60.7950109705	72.423465593	12.339603128	59.6225239037	0	44.5129872424	11.679761528	0	0	0	140.5836165901	0	0.5786351522	0	0	29.4596863559	7.6620686343	6.7698483899	82.5613232565	604.9829531577	18.9961801536	946.5520332295	867.4994005453	0.4501767813	14.7833370203	1370.6737011252	709.9082437267	612.6323463482	1847.5904291429	350.9401949245	184.3659181198	558.2845907138
ko00010	c__Bacilli	127.3767761608	773.0004290252	60.7914017307	528.1903772225	653.4261141666	1417.5110508927	484.7798157334	562.8295940826	137.8532390789	399.6489603302	177.6621866473	841.1496014054	41.9356507857	11.4031698179	186.4346693833	18.4977565802	67.1694375018	253.9242465372	188.1336337676	408.9903449938	4.7216456299	1971.2589298726	2.4486074429	1115.1078115563	511.3988143878	236.3184133571	262.313270214	10.7497931185	47.3219127153	4.3210949379	523.1560266064	147.3101891198	264.3990529863	15.6763443316	8.0673871426	2.1485874352	1174.2191441167	470.5457294129	261.3375394084	104.2772295642	541.9577494568	43.9325058048	18.9713925291	697.5129416573	1909.1211674948	150.8545917161	18.2095496597	92.9515345396	219.6420211853	164.383514611	22.4442229244	236.9440854623	170.0904902507	96.4145106934	456.1526005245	167.4897156796	726.5620142509	218.1456666398	876.6588597831	599.623296629	1657.0812440483	263.9852455786	655.832846948	126.3397607621	669.891726518	16.8845707554	46.9302857788	91.1064455091	147.6014107068	155.1443404626	1123.8070634849	208.888476224	678.315666324	656.3265908992	191.1718760912	386.1693913578	774.6511323127	747.8352166767	66.9382522791	3011.1451306627	255.3354022268	200.5047123552	541.4085909489	381.7599294483	314.2351072368	349.0804784539	0.778582423	52.0979917852	246.3377455689	544.2406012481	1204.3161879105	1103.9287831521	284.7685077532	575.2191106345	286.2379688767	120.9195120738	44.9633394095	1282.8093274521	4.1303628538	13.907551271	9.5810511698	17.1164675735	8.4185224534	137.5654029702	149.9529047105	60.8829334905	186.7447369346	9.1538509961	0.7626026072	307.2926734305	1.7401402164	23.899083659	4.2750317605	36.9333913268	967.8960417231	55.1693516261	813.7285662151	33.0709619043	58.6975589761	72.715198688	35.2747150537	232.1066241799	538.5610870217	45.8790418368	338.3735586178	308.781208714	316.9091736	26.4117640461	2635.921032637	45.9895755419	149.0248413825	142.1389942973	205.9799322383	64.3456758594	127.4403934327	1023.0135873042	101.9364076069	126.3629929303	1.861536239	1639.0610123394	121.9676285905	812.0656158655	179.9059814845	319.6535685865	129.5285563137	395.1869472973	762.7983118635	554.5901158377	281.953345994	149.9626248441	35.9291305239	379.2502915974	785.6984216108	161.660103316	65.7504759871	287.2126775604	134.6401675388	5.7632796123	42.3589970716	9.8292938382	138.9943012543	0.9159140257	0.4491268528	0.4417345835	1.3116288757	308.8023674582	56.0949333346	58.805339224	45.869879029	112.4854027361	107.1770176667	31.5702977705	8.6290379904	4.9403776915	0.9042306672	280.0130137219	581.0668442553	1073.1995595783	485.9285492523	501.1133039019	85.5961165201	265.4114971156
ko00010	c__Bacteroidia	2.0114998225	0.1451491564	123.1638626735	0	3.3096449952	4.85224259	1.2955675963	13.1429685316	0	0	0	0	0.31048686	0	0	60.8148260286	64.8208721349	7.3564428731	3.6519971872	0	3.4395447446	22.0583326272	62.4689935586	0.1225568223	0	22.1908170659	15.4602820494	22.8320998296	18.739421438	67.9002525846	71.6853781643	116.7060260641	59.8362539502	306.5192204385	266.2463950407	0	0	0	15.9348257579	1.6435108531	114.7368765885	22.4775539933	95.0188722808	82.5179323345	10.1047691779	0.6706072656	1.3426737778	7.5977248212	0	0	396.5838672496	1.4759392548	48.9115712737	170.8819250627	0	78.411246339	3.5210882336	0	28.2958261165	0	0	23.2915453934	5.299245589	0	4.6144278404	95.6011746417	33.6142542851	79.0826952194	27.1077599894	73.0318284194	34.8987165835	129.6203213326	94.7165340814	57.0882127287	15.9392180532	9.549907051	0.2339259755	13.5034696308	29.7513077833	0	143.508702214	177.5879782424	93.6383181725	30.085517995	139.0697872832	205.2890796118	118.7214723002	64.328596286	0	0	0	0	0	0	0	0	84.3062106732	0	48.9084314279	143.8878702489	143.9783199036	25.0803152769	271.7749790902	0	4.946127141	0	0	5.7687003448	276.2132917373	0	0	9.0458996865	23.8325848862	5.2930745809	69.7764011606	14.4873936833	63.2801774842	2.4075335336	2.0938635055	57.7282091346	28.4384079341	160.5337120143	0	0	0	0	0	69.5937709496	0	153.5238493103	11.3448777591	0	35.9173744273	0	32.8413351469	0	0.6348004468	297.2607423063	0	0	0	0	0	243.0666566904	14.0102396022	0	0	0	197.8587461595	0	231.8133027191	187.5359211313	14.7497604208	0	339.9728657232	54.2624818717	14.0525248746	18.2043596737	15.3468161756	2.7130414826	7.5534658894	5.4181834141	79.4766323965	108.0446979991	0.7938978885	99.9019691949	67.208192888	26.4689160663	55.7699335045	35.8415993589	45.876830139	1.4901948209	0.5271349491	3.4855112761	0.3081004554	15.2377870913	54.9096386826	0	0	44.6947908723	244.8536159635	164.7681353388
ko00010	c__Betaproteobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3091333518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.3191923182	0	3.4419040171	0.1324339882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7487134821	5.3747287968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00010	c__Clostridia	81.3399526941	150.2830093111	110.3906874025	151.841933851	170.6595816166	48.8823319273	79.8192794665	93.1036296075	0	0	284.5895783515	0	426.2903317358	188.9066785617	166.9666646107	313.3486987888	32.7951037791	40.4785820771	139.3931870142	0	183.2234957773	0	29.8461258392	0	0	0	0	89.1012390694	69.3066266338	60.331793627	98.9496296387	132.3351099338	213.1807329439	24.3466889321	42.9584680099	0	0	9.2256014472	59.9035232622	3.7219779399	27.4147389959	115.0113083888	15.5858722795	36.069353678	20.4036479102	55.5840832966	92.9001590203	131.557208124	0	0	11.0457278243	0.7700373278	4.5489096933	16.1053759336	0	63.6130063039	109.4526556325	113.5145040924	125.2993370962	84.1182019653	159.8501076867	40.3797388744	65.6214428687	86.1276531836	138.3232815313	51.1544431921	145.0247298807	19.2903398511	69.927226655	69.6284752263	28.3026552934	57.2213499266	95.6933401673	92.987233318	80.0640610024	69.3862723526	22.4735423706	120.5709391357	166.8768707961	0	151.8216929445	214.5522039349	194.3696177205	153.2096842605	115.5236475344	120.5335647306	34.1184238625	179.7516980839	0	0	0	0	0	0	0	0	307.9110911634	0	70.4397548696	112.1160258693	123.6980785273	279.9874125862	204.119487338	201.3862070651	91.5079790659	0.5777661686	6.395801491	182.7654996601	61.3481375744	17.8193281812	52.0578307555	135.2755283453	162.7210939686	64.7105396039	0	124.7259205903	120.3785034886	51.3278048398	130.4179420977	56.7574863505	73.8083976521	50.7241133046	0.2499994269	11.2558719192	0.1755295879	0	0	144.9756367579	17.2452902975	177.6863292262	0	40.3088026999	342.6113135188	0	508.4114619815	0	277.1995661843	173.3522319221	0	0	0	0	0	12.1873152667	305.7831236663	0	0	18.5610503057	5.4545477404	127.8599500977	7.7238285725	88.5912507982	143.8500618275	102.5072809147	39.889936912	51.7349448069	103.7066919361	0	6.0681461254	158.8094012144	102.6313449402	32.3181814723	34.498571379	18.1007678833	263.6138968433	108.0402265006	94.3956334719	139.2314281208	130.7679001816	135.2176657593	133.657594481	17.7629746846	17.3382595699	10.7865727611	3.6993864048	42.3161243059	41.7902722444	1.613393917	1.409521472	49.3807116339	56.394111285	20.0456210998
ko00010	c__Coriobacteriia	79.5083252477	68.8945726098	87.3639119038	102.0665079848	88.8739243191	23.8456496952	33.486450005	69.868428705	0	0.2896928457	19.8555869416	0	26.1711545844	20.6921301753	4.3930969019	5.1574750977	7.5506427431	0	20.0808515764	0.808139288	20.5888095197	0	0	0	0	0	0	0	0	0	11.1604090725	12.8880294936	32.826333103	54.3568896407	35.2095204989	0	0	0	43.7881012469	2.3914005737	3.1757219158	8.6649643011	1.9758755588	3.2362536749	14.2088913476	88.0390349699	55.9091830524	191.5071317283	0	0	26.5124048163	0	23.1106731065	10.6177875088	0.224473825	16.4237711381	0	13.4400909567	0	0	1.5886200484	15.6737438298	0	22.2855990053	0	16.0592513239	1.8064947803	0	12.3234304835	4.603802297	0.8473570078	2.2366423917	2.2050094437	0	8.8161975809	13.2262485479	5.2559906014	31.5848874865	30.5153818794	0	7.5311227149	32.6195939163	45.1904917207	47.6196018117	34.2784248694	3.8249554638	5.065383383	38.409451205	0	0	10.1404402988	0	0	0	0.0915025418	0	0	0	0	23.4300839072	0	0	0	0	29.5434268667	0	0.6678780438	0	0	0	0	29.747444829	16.4671516332	30.7366600609	0	21.5911176419	7.5511264795	24.9338856646	17.2275826105	14.5752366892	9.5177257644	7.7069402593	0	0	0	0	0	30.8885064785	0	29.9275653047	0	0	42.7038800634	0.7802146561	68.3251657661	0	73.2580464462	4.9474425175	0	0	0	0	0	14.8543328569	60.3311302113	0	0.8124905287	0	6.2614446742	0	5.5930004001	27.0099669386	111.2165009362	0	7.9994450762	27.1055847731	40.9814753953	0	0	0	15.4254771753	0	0	0	0	60.1296220451	52.5375256088	23.1747716145	26.9448672541	53.4680131705	54.6762865467	3.3498360551	3.5066359748	30.4064343335	26.1086915158	184.1898799024	23.9463887469	4.7826106662	5.9127107875	163.4451146854	88.7157105994	5.5172115614
