Feature	Species	p1709-203195513	p1709-203195523	p1709-203195531	p1709-203195542	p1709-203195552	p1709-203195561	p1709-203195573	p1709-203195582	p1709-203196507	p1709-203196520	p1709-203196534	p1709-203196543	p1709-203196557	p1709-203196572	p1709-203196579	p1709-203196604	p1709-203196614	p1709-203196625	p1709-203196633	p1709-203196642	p1709-203196657	p1709-203196672	p1709-203197508	p1709-203197522	p1709-203197527	p1709-203197541	p1709-203197546	p1709-203197564	p1709-203197574	p1709-203197577	p1709-203197604	p1709-203197614	p1709-203197621	p1709-203197630	p1709-203197647	p1709-203197669	p1709-203197685	p1709-203197699	p1709-203197707	p1709-203197722	p1709-203197739	p1709-203197745	p1709-203197757	p1709-203197771	p1709-203197783	p1709-203197792	p1709-203197805	p1709-203200520	p1709-203200532	p1709-203200541	p1709-203200569	p1709-203200585	p1709-203200596	p1709-203200604	p1709-203200630	p1709-203200641	p1709-203200648	p1709-203200663	p1709-203200673	p1709-203200677	p1709-203200694	p1709-203200704	p1709-203200717	p1709-203200728	p1709-203200738	p1709-203200749	p1709-203200768	p1709-203200777	p1709-203200784	p1709-203200794	p1709-203200809	p1709-203200824	p1709-203200840	p1709-203200856	p1709-203200869	p1709-203200890	p1709-203200916	p1709-203200925	p1709-203200934	p1709-203200943	p1709-203200965	p1709-203200975	p1709-203200993	p1709-203201004	p1709-203201017	p1709-203201033	p1709-203201049	p1709-203201057	p1709-203205513	p1709-203205523	p1709-203205538	p1709-203205550	p1709-203205560	p1709-203205567	p1709-203205584	p1709-203205609	p1709-203205624	p1709-203205641	p1709-203205646	p1709-203205666	p1709-203205676	p1709-203205689	p1709-203205699	p1709-203205719	p1709-203205732	p1709-203205741	p1709-203205750	p1709-203205765	p1709-203205777	p1709-203205786	p1709-203205801	p1709-203205826	p1709-203205832	p1709-203205841	p1709-203205853	p1709-203205870	p1709-203205880	p1709-203205894	p1709-203205909	p1709-203205925	p1709-203205929	p1709-203205940	p1709-203205954	p1709-203205963	p1709-203205971	p1709-203205977	p1709-203206014	p1709-203206042	p1709-203206063	p1709-203206079	p1709-203206085	p1709-203206095	p1709-203206106	p1709-203206115	p1709-203206122	p1709-203206134	p1709-203206148	p1709-203206166	p1709-203206189	p1709-203206192	p1709-203206203	p1709-203206207	p1709-203206216	p1709-203206229	p1709-203206242	p1709-203206252	p1709-203206259	p1709-203206269	p1709-203206281	p1709-203206292	p1709-203206316	p1709-203206327	p1709-203206335	p1709-203206347	p1709-203206357	p1709-203206369	p1709-203206382	p1709-203206410	p1709-203206419	p1709-203206427	p1709-203206434	p1709-203206451	p1709-203206459	p1709-203206473	p1709-203206481	p1709-203206506	p1709-203206514	p1709-203206529	p1709-203206536	p1709-203206544	p1709-203206553	p1709-204784517	p1709-204784525	p1709-204784527	p1709-204784541	p1709-204784563	p1709-204784572	p1709-204784581	p1709-204784590	p1709-204784608	p1709-204784612	p1709-204784631
M00190	unclassified	0	6.33458e-07	0	0	0	0	1.59042e-06	0	0	9.26808e-07	3.37731e-07	6.50205e-05	2.31855e-06	4.06629e-07	3.76068e-06	2.45971e-06	2.00483e-06	0	2.55373e-06	0	0	0	1.59269e-06	0	0	0	0	1.50827e-06	8.07304e-07	5.38279e-06	5.44533e-07	3.79631e-07	2.3739e-06	1.1369e-06	0	0	1.75017e-06	7.3033e-06	2.4957e-07	4.36562e-07	1.01979e-06	3.82366e-06	1.28464e-05	2.9755e-05	6.6464e-06	4.43553e-06	0	0	5.69318e-08	0	1.93317e-06	0	2.13877e-06	6.83695e-06	0	4.01644e-06	1.67678e-05	0	2.09368e-05	1.85313e-05	2.00561e-06	1.45022e-05	2.59457e-05	5.59463e-06	1.66676e-05	9.79738e-06	4.93668e-06	1.70168e-06	8.92498e-06	4.51058e-06	8.16832e-07	1.16544e-06	3.41432e-07	0	6.735e-06	1.83783e-05	1.38747e-05	8.68907e-06	6.56715e-07	0	1.84918e-06	6.10069e-07	7.55489e-07	5.38129e-07	5.39389e-07	6.04781e-07	2.45616e-06	3.76992e-07	0	4.03503e-07	0	3.20088e-07	0	3.68133e-07	5.68036e-07	0	1.59512e-06	3.21039e-06	1.64329e-06	4.54304e-06	3.91667e-06	3.99515e-06	2.71612e-06	8.2414e-06	9.06384e-06	0	1.34094e-06	5.02331e-06	4.52032e-06	8.78591e-06	9.84887e-07	2.75209e-06	3.61532e-06	7.94014e-07	0	1.22587e-06	0	5.35571e-06	4.18279e-07	0	0	0	1.73464e-06	0	4.71732e-08	2.01014e-07	0	0	1.51064e-06	1.12732e-06	0	9.70674e-07	4.01526e-07	0	1.03999e-06	1.12554e-07	2.50899e-06	6.07256e-06	1.36773e-07	9.77132e-07	0	1.2455e-06	6.64243e-08	1.0517e-06	0	3.42657e-07	1.74037e-06	1.63159e-06	3.153e-06	0	5.40984e-06	0	3.34624e-06	8.53416e-07	7.45182e-06	0	0	1.1434e-06	0	9.02081e-05	3.92944e-06	1.32136e-05	2.67441e-06	1.28619e-06	3.62572e-06	3.77957e-06	2.43073e-06	2.51744e-06	6.21642e-06	4.83235e-06	1.77033e-06	3.64751e-07	9.42735e-07	0	0	1.7085e-06	1.15228e-05	4.3357e-06	3.52655e-06	1.08557e-05	1.49879e-06	4.01418e-06
M00191	unclassified	7.19639e-07	2.4419e-07	8.21895e-07	0	0	0	1.66912e-06	0	0	0	2.39832e-07	9.36297e-08	0	6.02247e-07	9.58569e-07	0	0	1.5338e-07	0	4.98949e-07	2.85733e-07	5.81655e-06	0	0	0	0	0	0	0	0	2.04241e-07	0	4.93942e-07	0	0	0	0	0	1.19348e-07	2.61218e-07	0	7.90483e-07	6.73106e-07	0	0	3.3266e-07	0	0	4.93605e-07	7.00698e-08	0	1.04241e-06	2.39486e-06	0	3.56018e-07	1.59553e-07	0	1.71215e-07	0	0	0	0	0	0	0	0	0	3.39917e-07	2.82295e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.6529e-07	1.28621e-07	1.1197e-07	0	0	0	0	3.79117e-07	0	0	0	0	0	1.08142e-06	0	3.27068e-07	0	1.64332e-07	0	0	0	3.79465e-07	2.32939e-07	1.54726e-07	0	0	0	0	0	0	0	0	0	2.2077e-07	0	0	0	0	7.21091e-07	0	5.23947e-07	5.08722e-07	0	0	4.69439e-07	0	0	2.68806e-06	9.7412e-07	4.36157e-06	0	9.81717e-08	0	0	0	1.95002e-06	0	2.72995e-06	1.2144e-06	7.6774e-07	0	5.5554e-07	2.8007e-06	5.92051e-06	3.75941e-07	5.51857e-07	0	6.94238e-07	0	0	4.79543e-07	6.24233e-07	0	0	1.02177e-06	0	2.62349e-07	0	0	0	0	6.92228e-08	0	0	0	4.49082e-07	0	3.77179e-07	0	3.66715e-07	3.98475e-07	4.45618e-07	0	5.61635e-07	2.16074e-07	1.05753e-07	0	0
M00192	unclassified	0	1.32696e-07	1.95303e-07	0	0	0	9.89585e-07	0	0	1.48778e-07	1.84507e-07	0	5.82528e-07	1.05626e-07	1.99634e-07	0	3.2313e-07	4.51766e-07	0	1.07377e-06	0	2.51541e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.61188e-07	5.01491e-07	0	0	0	0	6.94418e-07	0	2.4976e-07	1.47071e-07	1.09206e-07	0	1.7514e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.83314e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0262e-07	0	9.73129e-07	0	0	0	0	0	0	0	0	0	0	0	0	2.96258e-07	0	1.696e-07	0	0	0	3.80308e-07	1.74784e-07	1.8846e-07	0	0	0	0	0	0	0	2.79061e-07	0	2.49187e-07	0	0	0	0	6.68597e-07	0	1.23096e-06	1.65131e-06	0	1.26322e-07	1.23801e-06	0	1.7341e-06	8.42546e-07	0	3.12669e-06	0	1.6253e-06	1.88258e-07	0	0	7.1992e-06	0	1.03635e-05	0	8.54316e-07	3.59321e-07	1.09531e-07	1.23031e-05	1.71777e-05	1.34823e-07	4.01723e-07	0	0	0	6.50734e-07	4.44805e-07	3.57251e-07	5.48731e-08	0	0	1.55268e-07	0	9.56968e-07	0	2.29385e-07	2.99907e-07	0	0	0	6.11511e-07	2.29653e-06	0	0	9.4657e-08	0	0	1.92e-07	2.13707e-07	0	5.74255e-08	0	0	0
M00193	unclassified	1.19029e-06	3.30507e-07	5.40479e-07	7.37355e-08	0	0	9.79357e-07	0	0	9.97164e-07	1.39566e-06	1.22629e-06	2.65242e-06	8.87097e-06	4.23885e-06	1.46114e-05	3.69926e-07	8.65162e-07	3.2239e-06	3.64473e-07	2.86268e-06	2.11787e-06	0	0	0	0	0	0	0	0	9.93742e-06	1.28143e-05	8.8177e-06	0	0	0	0	0	7.7066e-07	5.53484e-07	4.7864e-07	4.76162e-07	1.2802e-06	5.3208e-07	5.69176e-08	2.65838e-07	7.0896e-07	1.4283e-06	7.46947e-07	3.21093e-07	0	1.90227e-07	0	5.86865e-07	0	0	2.68143e-07	2.86264e-07	2.91665e-07	4.1654e-07	0	0	5.4187e-07	1.43047e-06	7.82926e-08	5.03995e-07	5.72471e-07	1.08921e-06	1.14953e-06	3.84062e-06	1.6082e-06	2.30633e-07	5.46304e-06	1.14431e-06	3.21515e-07	6.25732e-07	1.1389e-06	1.01927e-06	2.95041e-07	0	3.95017e-06	7.76337e-06	1.73188e-06	1.46234e-06	6.5234e-06	8.81971e-06	1.1342e-06	2.12442e-06	0	0	0	0	0	0	0	0	0	9.59758e-07	0	4.20518e-07	0	2.98375e-07	9.94539e-08	0	2.6702e-06	8.53138e-07	1.25403e-06	1.85997e-06	3.61819e-06	0	9.36951e-07	3.96449e-06	1.00961e-06	2.60533e-06	0	1.29455e-06	0	1.96473e-06	1.93855e-06	0	2.78469e-07	0	6.24454e-07	0	1.04191e-06	2.3072e-06	0	4.1803e-07	2.88203e-06	0	0	3.24674e-06	1.72885e-06	0	7.49269e-08	5.04963e-07	1.60852e-07	1.49311e-06	0	2.40602e-05	0	2.75948e-05	3.07698e-06	2.92723e-07	5.23846e-07	1.02614e-06	3.9855e-05	6.0713e-05	7.72202e-07	1.53648e-06	0	4.80999e-07	2.30258e-06	7.83816e-07	4.849e-07	3.39552e-06	8.67644e-08	6.30442e-08	3.07339e-06	3.37545e-06	3.73693e-07	8.17596e-07	6.95133e-07	4.83447e-07	9.50574e-07	7.53032e-06	1.50514e-06	2.40809e-06	5.65112e-07	3.06093e-07	2.23189e-06	5.10985e-07	3.40078e-07	3.79213e-06	2.22262e-06	4.20462e-07	1.52138e-07	1.97346e-07	3.00045e-07	4.75988e-07	1.10203e-06	4.05826e-07
M00194	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06947e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.92063e-08
M00197	unclassified	4.96233e-06	3.90521e-06	3.1036e-06	1.59166e-06	1.5437e-06	0	7.66921e-07	1.51832e-06	0	5.41145e-07	2.2742e-07	8.22522e-08	4.08028e-06	9.82195e-06	3.44629e-06	3.42416e-07	8.67665e-07	1.82661e-07	6.22278e-06	1.72265e-07	3.92507e-06	2.68735e-06	4.56531e-06	2.57191e-07	1.18972e-06	4.21216e-07	8.50918e-07	7.617e-06	6.48139e-06	5.77686e-06	1.47216e-06	6.44263e-06	9.89538e-06	0	6.54754e-07	0	0	1.22359e-05	1.34132e-06	2.39034e-06	1.12283e-06	3.45853e-07	4.75978e-07	2.51279e-06	1.77355e-07	2.36985e-07	2.5381e-06	5.06251e-06	4.44405e-08	0	1.09081e-07	0	2.40657e-06	2.54369e-06	7.67072e-08	2.47556e-06	5.2521e-06	3.50449e-05	8.6765e-06	1.46573e-05	9.81582e-06	6.83016e-06	1.50331e-06	6.05794e-06	1.05721e-05	6.80121e-06	5.17183e-07	3.47827e-07	1.33438e-06	4.82345e-06	5.42135e-06	2.23363e-06	4.07656e-06	2.23136e-06	7.27685e-07	3.59758e-06	6.65962e-08	3.06362e-07	2.63321e-06	0	1.22369e-05	8.51133e-06	1.13742e-05	1.01254e-05	6.30644e-06	7.53968e-06	4.22061e-07	8.75952e-06	0	0	0	0	0	0	1.50254e-07	0	4.74294e-05	0	2.3907e-05	3.2985e-07	2.81352e-05	5.12695e-05	2.17313e-05	1.59473e-05	1.36243e-05	0	5.69053e-07	2.47474e-05	1.3319e-05	1.31906e-05	2.5115e-05	3.60617e-06	5.28794e-06	9.96281e-07	0	3.17701e-06	2.02226e-06	1.30386e-05	6.48758e-07	2.57313e-06	3.28982e-06	1.10937e-06	5.91566e-08	0	7.94106e-09	2.36414e-07	0	9.40259e-06	1.03863e-06	2.76036e-06	0	1.62056e-05	6.48096e-07	2.22532e-07	5.05972e-07	1.42305e-06	9.90879e-07	4.59507e-06	0	7.24316e-06	0.00022886	9.31092e-06	0.000132248	3.05401e-06	2.38484e-06	9.55574e-05	1.05368e-05	1.48597e-05	2.12901e-05	8.09456e-06	3.35533e-05	1.67583e-06	1.49888e-06	7.80223e-06	5.31133e-06	3.14624e-06	9.64533e-07	2.51831e-08	7.82772e-06	0.000218557	2.70259e-05	3.3927e-05	1.58925e-05	1.73202e-05	1.65327e-05	6.70791e-06	9.35256e-06	3.0663e-06	3.73877e-06	4.51872e-06	4.74455e-06	3.40582e-07	3.36077e-07	1.52817e-05	2.38756e-05	2.11061e-06	6.04804e-06	1.00381e-05	1.4552e-07	5.72035e-07	1.40367e-06	0
M00198	unclassified	1.46574e-06	5.86292e-07	6.56391e-07	9.72892e-08	1.42074e-07	0	5.78294e-07	0	0	3.59452e-07	1.55493e-06	7.24351e-07	1.82704e-06	5.35605e-07	7.08757e-06	1.13884e-05	2.71426e-06	1.11626e-06	3.44426e-06	7.66856e-08	5.66801e-06	0	0	0	0	0	0	0	1.46225e-06	2.9582e-06	8.18276e-07	1.80084e-06	1.12597e-07	4.54235e-06	4.70069e-06	0	0	0	2.07254e-06	1.1699e-06	7.64584e-07	2.61834e-06	1.38612e-06	1.54079e-06	6.37668e-08	2.79134e-06	1.00019e-07	6.20495e-07	4.13686e-07	0	3.9446e-05	0	9.43221e-07	6.36812e-06	0	5.36221e-06	2.84428e-06	2.09848e-07	7.68159e-06	8.63046e-07	2.63199e-07	3.92059e-07	8.19486e-07	3.6439e-07	5.65842e-06	0	2.43554e-07	1.61688e-06	2.63816e-07	0	0	0	4.05294e-07	0	0	5.13522e-06	1.01684e-06	2.71214e-06	1.91147e-06	0	0	1.42324e-06	1.31922e-07	0	3.58824e-07	2.65127e-07	2.30715e-06	3.22984e-07	0	0	1.15346e-07	0	0	0	0	0	2.87878e-05	1.41152e-06	9.05953e-05	1.11931e-06	5.47689e-05	5.56359e-05	3.02624e-05	0	2.93417e-07	2.67571e-06	1.57712e-06	1.96393e-05	2.35216e-05	0	6.47196e-05	9.03956e-07	0	1.63257e-06	0	0	8.37787e-06	1.01493e-06	0	2.46264e-06	1.16522e-06	1.55463e-06	4.8191e-06	0	9.38004e-06	8.0057e-06	0	4.87825e-06	0	2.04026e-05	0	1.57815e-05	1.40167e-06	0	3.73519e-06	0	4.61401e-06	0	0	0	0	1.57962e-06	1.79651e-06	1.56551e-07	6.51824e-06	0	1.86076e-06	2.42157e-06	4.24818e-07	1.20152e-05	0	8.90198e-08	1.54965e-06	1.33974e-06	4.67139e-08	2.90789e-07	3.05962e-06	1.66157e-07	1.76085e-05	1.41184e-06	4.24413e-06	2.06746e-06	5.03408e-07	7.94858e-07	1.58587e-06	3.19875e-06	5.14519e-06	1.57971e-06	4.59238e-07	3.68475e-06	4.37337e-06	5.48271e-07	3.78416e-07	1.16323e-06	2.67251e-07	1.534e-07	2.93837e-08	3.94588e-06	0	1.17549e-07	1.2399e-06	5.21202e-07
M00199	unclassified	0	0	0	0	0	0	0	2.77361e-07	0	0	0	0	6.77001e-06	1.09822e-05	3.44892e-06	2.43865e-07	0	0	1.51815e-06	0	0	0	5.82193e-06	8.64017e-07	0	0	0	2.27026e-06	1.06633e-06	1.32657e-06	2.87205e-07	0	0	0	0	0	0	8.28803e-06	1.92351e-06	2.14311e-07	0	2.29585e-07	0	0	0	0	0	1.40267e-06	0	0	0	0	0	2.21777e-06	0	1.74496e-06	0	0	0	0	0	4.71472e-06	0	0	0	4.10145e-07	0	0	5.8436e-07	0	0	5.8507e-06	0	0	0	0	0	0	9.43081e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.68327e-06	0	2.66869e-05	0	1.22212e-05	1.92147e-05	3.40472e-06	0.000100362	2.09016e-05	0	0	1.17724e-06	5.18314e-06	3.70043e-05	3.82475e-06	3.49988e-05	1.67062e-05	2.5243e-05	0	2.72247e-05	0	1.77209e-05	2.48081e-05	0	0	0	0	0	0	0	0	0	0	0	0	1.22373e-06	0	0	0	0	0	3.27536e-06	0	0	0	0	0	7.92184e-06	0	0	0	0	2.34673e-06	5.32972e-07	6.73468e-06	2.29013e-06	0	3.71132e-06	2.38143e-07	1.80403e-06	0	0	0	0.000143057	2.62546e-06	2.28883e-05	4.99819e-06	2.53458e-06	4.76239e-06	2.45257e-06	2.06664e-07	1.42332e-06	3.63955e-06	2.17477e-06	2.79925e-06	0	0	0	0	0	0	0	0	0	0	0
M00202	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.10384e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.03346e-07	0	0	0	2.52974e-07	0	0	0	0	3.21e-07	0	4.14338e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.88719e-07	0	0	0	0	0	1.36986e-07	0	0	0	0	0	0	0	0	2.86921e-07	2.41657e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.00084e-08	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.80357e-07	0	0	5.81987e-08	9.56695e-08	8.00288e-08	0	0	0	0	0	1.42316e-06	0	1.00448e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.86046e-07	1.06907e-07	0	0	1.11419e-07	6.5486e-08	2.68859e-07	5.8955e-08	0	0	0
M00205	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	3.06897e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.06304e-07	0	0	3.94177e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.17099e-07	0	1.76333e-06	0	2.69768e-06	0	0	1.318e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.57676e-07	0	0	0	0	0	0	0	0	0	4.67151e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.99056e-07	0	0	0	3.07621e-07	2.16125e-07	0	0	0	0	0	0	0
M00206	unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.52037e-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00207	unclassified	3.30296e-06	8.55196e-06	7.11342e-06	8.20865e-06	5.6316e-06	2.3349e-06	8.66478e-06	4.23387e-06	0	3.56796e-06	4.93573e-06	8.50131e-07	4.54915e-05	4.14128e-05	2.63379e-05	2.01242e-05	3.48901e-06	2.44671e-06	4.77512e-05	1.6236e-06	4.40078e-05	2.83166e-05	0.000351395	7.74753e-07	0	0	3.46725e-07	0.000219459	0.000380314	0.000142867	2.24137e-05	3.40363e-05	5.86361e-05	1.80739e-05	1.63286e-05	0	1.45139e-07	3.93007e-05	1.96182e-05	2.91224e-06	2.93862e-06	5.73356e-06	5.41798e-06	4.39588e-06	2.28959e-06	1.28645e-06	1.22344e-05	6.2673e-06	8.90356e-07	2.38679e-07	2.04588e-05	8.51278e-07	1.41344e-05	8.35545e-06	7.71086e-08	1.06065e-05	4.60266e-05	0	8.1284e-05	0.000140603	9.89698e-05	2.08704e-05	1.259e-05	2.10928e-05	9.61075e-05	3.23118e-05	0.000118484	6.91224e-06	1.07841e-05	1.14147e-05	1.13911e-05	9.49237e-06	1.48457e-05	2.08871e-05	0.000122719	1.32094e-05	8.39501e-05	0.00011071	7.45291e-06	2.46015e-07	8.45709e-05	6.61756e-05	9.21533e-05	8.847e-05	5.16355e-05	3.12719e-05	1.38187e-05	7.37209e-05	0	0	4.11257e-06	0	0	6.53371e-07	4.04751e-07	0	0.000178291	0	9.93106e-05	5.41029e-05	0.000118087	0.00017142	8.55373e-05	1.87495e-05	0.000219345	5.16074e-07	3.00881e-07	7.92579e-05	3.47498e-05	7.99778e-06	0.000108318	0.00013539	0.000199487	0.000135895	0	0.000177927	5.19977e-05	0.000262118	0.000161618	9.3216e-05	0.000116744	9.37208e-06	0	1.21319e-05	6.31952e-08	1.50608e-06	2.08087e-07	2.97025e-05	7.47923e-06	1.37013e-05	3.26109e-08	3.83563e-05	9.75178e-06	2.01184e-07	1.05784e-05	1.42406e-07	1.41541e-05	1.25348e-05	0	3.58144e-05	0.000141514	5.31206e-05	8.62159e-05	1.7745e-05	1.92543e-05	5.59935e-05	6.9189e-05	0.000107458	1.84171e-05	2.29327e-05	4.15702e-05	6.44026e-06	1.07733e-05	1.9679e-05	7.48785e-06	1.61017e-05	1.82641e-05	1.49889e-07	4.06181e-05	0.000727828	3.42975e-05	0.000102362	2.41823e-05	1.38413e-05	2.30937e-05	7.44828e-06	6.4228e-06	4.61237e-06	1.33455e-05	1.64943e-05	2.55227e-05	2.37958e-06	3.24632e-06	8.85274e-05	0.000116005	4.28423e-06	3.1738e-06	5.88898e-06	3.13781e-08	1.33316e-05	5.2738e-06	2.8633e-07
M00208	unclassified	4.41894e-07	9.40241e-08	1.45008e-07	2.85808e-07	0	0	0	0	0	5.55723e-07	3.76431e-06	1.77574e-05	2.51925e-06	2.87161e-07	8.91703e-08	0	1.6682e-07	0	0	9.36741e-07	4.12966e-07	9.33054e-06	0	0	0	0	0	0	3.66281e-07	0	4.90929e-07	2.4774e-07	1.61187e-07	0	6.06223e-07	0	0	0	0	1.46734e-06	3.64539e-07	5.87264e-07	9.98865e-07	1.31772e-07	3.13926e-08	0	0	7.94136e-07	5.66877e-07	1.15924e-07	1.82208e-07	3.5344e-07	0	0	0	0	1.68971e-07	1.03411e-07	1.68818e-07	2.85268e-07	0	0	3.96603e-07	1.83316e-07	3.61293e-07	9.24752e-08	7.31125e-07	1.50686e-06	1.42057e-07	2.79199e-07	1.53586e-07	1.97968e-07	5.0256e-07	0	6.38611e-07	1.18191e-07	3.29769e-07	1.84354e-07	0	0	0	0	8.75604e-08	0	2.46343e-07	3.96374e-07	1.52988e-06	0	0	0	0	0	0	1.2418e-06	1.77226e-07	0	0	7.23606e-07	0	6.11821e-07	0	3.7742e-07	0	5.35204e-07	9.9197e-07	1.25259e-06	9.36915e-07	1.581e-07	0	0	0	0	0	0	0	6.77188e-07	0	4.41582e-07	6.7272e-07	0	0	3.40522e-08	1.47605e-06	9.89254e-07	9.34728e-07	2.41298e-07	0	3.79295e-07	0	0	0	2.72004e-06	1.22427e-07	9.68576e-07	2.81848e-08	6.02422e-07	6.68816e-08	0	0	4.70538e-07	0	5.04551e-07	4.20338e-07	2.79777e-07	2.06541e-07	4.21683e-07	7.32812e-07	8.62152e-07	1.9561e-07	2.23234e-06	0	2.3853e-07	5.69466e-07	5.35966e-07	7.4845e-08	1.27052e-06	2.3054e-07	2.25757e-07	8.57024e-07	0	6.83175e-08	2.23041e-07	3.84093e-07	0	1.00773e-06	1.72385e-07	0	0	0	1.94968e-07	0	2.70627e-07	3.32039e-07	7.64722e-07	0	1.97622e-07	2.40564e-07	1.1975e-06	3.31703e-07	1.50423e-07	8.62028e-08	7.11373e-06
M00209	unclassified	4.63604e-07	1.76986e-07	3.531e-07	0	0	8.45695e-07	0	3.83684e-07	0	8.27625e-06	4.36127e-06	4.45385e-06	2.76328e-06	1.70063e-07	2.11213e-06	3.86532e-07	1.45559e-06	8.05293e-07	0	1.37441e-06	2.94877e-07	5.97957e-05	0	0	0	0	0	9.08186e-07	0	0	8.1362e-07	9.30648e-08	2.25082e-07	0	8.01804e-07	0	0	4.14288e-07	1.77794e-07	0	5.96406e-07	2.51065e-07	4.41668e-07	6.84041e-07	3.18169e-07	0	2.6413e-07	2.1164e-07	1.62091e-07	7.82484e-07	0	4.98991e-07	2.96572e-06	4.84297e-07	0	1.61391e-06	2.83098e-07	2.09504e-07	0	0	0	0	4.50824e-07	2.09733e-07	0	0	0	1.27491e-06	0	3.37045e-07	3.84127e-07	1.5453e-07	7.35412e-07	9.9291e-07	8.7948e-07	0	2.57498e-07	4.05421e-07	0	0	2.38788e-07	0	0	0	3.12642e-07	1.68627e-06	5.65245e-07	0	7.44962e-07	9.31549e-07	6.06329e-07	3.47946e-06	0	2.26235e-06	7.70964e-07	0	0	0	3.60071e-07	5.07675e-07	4.23874e-07	1.84284e-06	0	0	0	5.91344e-07	8.38149e-07	1.52587e-07	0	0	0	5.66794e-07	0	1.95946e-06	0	1.31477e-06	0	9.22894e-07	1.15869e-06	0	6.68851e-07	0	6.99916e-07	2.29449e-06	0	0	0	1.4793e-07	2.94918e-06	0	4.47437e-07	1.38507e-07	2.84389e-06	2.1475e-07	6.40353e-07	1.16383e-05	7.04285e-07	0	2.02455e-07	1.26761e-05	4.36469e-07	1.75005e-05	3.08439e-06	2.54271e-07	1.33592e-06	6.73275e-07	2.18576e-05	2.93801e-05	6.65748e-07	2.0706e-07	0	5.36406e-07	2.24835e-06	0	1.92548e-07	3.72915e-07	7.28112e-07	3.83198e-06	3.72123e-06	3.50927e-07	1.63585e-07	3.90347e-07	0	0	0	1.26656e-07	0	0	1.08427e-06	3.27098e-06	2.94473e-07	2.11976e-07	3.31446e-07	1.29986e-06	0	5.22832e-07	2.49857e-07	2.0614e-06	7.02292e-07	3.52551e-07	1.22574e-07	0
