Pathway	Phylum	p1709-203195513	p1709-203195523	p1709-203195531	p1709-203195542	p1709-203195552	p1709-203195561	p1709-203195573	p1709-203195582	p1709-203196507	p1709-203196520	p1709-203196534	p1709-203196543	p1709-203196557	p1709-203196572	p1709-203196579	p1709-203196604	p1709-203196614	p1709-203196625	p1709-203196633	p1709-203196642	p1709-203196657	p1709-203196672	p1709-203197508	p1709-203197522	p1709-203197527	p1709-203197541	p1709-203197546	p1709-203197564	p1709-203197574	p1709-203197577	p1709-203197604	p1709-203197614	p1709-203197621	p1709-203197630	p1709-203197647	p1709-203197669	p1709-203197685	p1709-203197699	p1709-203197707	p1709-203197722	p1709-203197739	p1709-203197745	p1709-203197757	p1709-203197771	p1709-203197783	p1709-203197792	p1709-203197805	p1709-203200520	p1709-203200532	p1709-203200541	p1709-203200569	p1709-203200585	p1709-203200596	p1709-203200604	p1709-203200630	p1709-203200641	p1709-203200648	p1709-203200663	p1709-203200673	p1709-203200677	p1709-203200694	p1709-203200704	p1709-203200717	p1709-203200728	p1709-203200738	p1709-203200749	p1709-203200768	p1709-203200777	p1709-203200784	p1709-203200794	p1709-203200809	p1709-203200824	p1709-203200840	p1709-203200856	p1709-203200869	p1709-203200890	p1709-203200916	p1709-203200925	p1709-203200934	p1709-203200943	p1709-203200965	p1709-203200975	p1709-203200993	p1709-203201004	p1709-203201017	p1709-203201033	p1709-203201049	p1709-203201057	p1709-203205513	p1709-203205523	p1709-203205538	p1709-203205550	p1709-203205560	p1709-203205567	p1709-203205584	p1709-203205609	p1709-203205624	p1709-203205641	p1709-203205646	p1709-203205666	p1709-203205676	p1709-203205689	p1709-203205699	p1709-203205719	p1709-203205732	p1709-203205741	p1709-203205750	p1709-203205765	p1709-203205777	p1709-203205786	p1709-203205801	p1709-203205826	p1709-203205832	p1709-203205841	p1709-203205853	p1709-203205870	p1709-203205880	p1709-203205894	p1709-203205909	p1709-203205925	p1709-203205929	p1709-203205940	p1709-203205954	p1709-203205963	p1709-203205971	p1709-203205977	p1709-203206014	p1709-203206042	p1709-203206063	p1709-203206079	p1709-203206085	p1709-203206095	p1709-203206106	p1709-203206115	p1709-203206122	p1709-203206134	p1709-203206148	p1709-203206166	p1709-203206189	p1709-203206192	p1709-203206203	p1709-203206207	p1709-203206216	p1709-203206229	p1709-203206242	p1709-203206252	p1709-203206259	p1709-203206269	p1709-203206281	p1709-203206292	p1709-203206316	p1709-203206327	p1709-203206335	p1709-203206347	p1709-203206357	p1709-203206369	p1709-203206382	p1709-203206410	p1709-203206419	p1709-203206427	p1709-203206434	p1709-203206451	p1709-203206459	p1709-203206473	p1709-203206481	p1709-203206506	p1709-203206514	p1709-203206529	p1709-203206536	p1709-203206544	p1709-203206553	p1709-204784517	p1709-204784525	p1709-204784527	p1709-204784541	p1709-204784563	p1709-204784572	p1709-204784581	p1709-204784590	p1709-204784608	p1709-204784612	p1709-204784631
M00002	p__Firmicutes	616.2967011078	3429.8628541939	471.3122681897	2557.2753042062	3405.7360918746	6634.1826646703	1842.2614629967	2375.858416524	555.3079657823	1037.2204243646	1221.9489158737	2168.8665293149	372.71186177	52.8195699424	882.2650388368	128.3116977804	343.101030549	1028.1768320648	726.3998718859	1149.5431673756	25.7976550047	7266.088538103	9.9805154981	1348.7655223484	590.3684631986	113.9910788898	262.1830533196	36.8408589524	174.0243416361	17.4799098935	2629.319174007	820.9006830949	1492.1680348398	85.5036935398	39.4548926043	9.9454217455	3666.5225567759	2649.5831794312	1221.855263703	301.3056178077	2352.0802988078	454.4709875423	254.3728357036	3568.8763702516	9038.4557666052	984.4021406516	47.30003186	418.374244139	898.8741441285	665.916508526	207.3459594995	1155.5802088442	742.6024587102	543.0019649673	1001.4841375125	1109.6448283592	3885.292055057	917.5306170207	4861.3358630221	3308.4995007836	8087.5643722661	1353.5422948633	3668.6724168196	696.3782618084	3576.6000714628	87.3935386723	208.7831909989	392.3259371803	671.042784572	787.9797387962	5359.0784056582	979.6585066386	3278.0618156049	3113.1143951337	1019.9107507531	1542.9575625669	2887.1452767694	3004.1241480008	305.3276426489	1062.9116246573	1188.7574772858	1039.8684374873	2470.7231622713	1730.4746768253	1383.754711543	1589.300906048	38.6868958922	491.5146260267	1037.3134690425	2045.546408548	4803.3417443564	4534.5725000575	485.5809133318	2144.3781677691	1050.2653041525	1809.6564041027	207.0685559944	6771.8154708957	74.3391144481	155.9932639409	36.6732782217	75.4062681408	37.2434649345	1033.7397547213	717.4724739135	206.9482362133	539.173716007	29.7876046795	9.1364719761	1328.4659392853	0	250.5202993593	118.7128481114	376.2908579294	351.4925924514	419.6072101389	3810.9604601195	384.6020114625	799.9296023695	338.4061942121	130.2765483898	1116.777083144	2060.6659207755	217.5352756547	1128.2747907565	1175.8790165906	747.1955025936	253.158663511	12917.1532767018	211.1236445991	768.8256926205	570.0766596574	895.613236427	282.5836624513	559.7933332394	2800.6267822424	432.9978600385	683.44955255	182.4852153306	7519.0163168558	300.0973569311	3886.4692069717	769.9971722233	1429.3908523289	546.129467345	1490.7094574196	3578.3372875032	2609.1840090541	1148.9836208946	772.1794792986	158.4329770251	1653.8208491098	3501.9030082652	807.0372385672	416.4265660635	1349.6657193629	651.2443414935	193.6239947111	225.6825621122	69.0487042154	673.7489757932	28.4696164962	92.3847424819	60.8185445034	219.0747948676	1207.3601254705	207.228340066	252.9137208752	174.7062286132	434.9342760255	524.6065834582	176.4231604147	66.644338768	33.2748928323	19.7066422312	1401.3916252939	3009.5711957246	5005.5229472105	2502.8542640307	2389.1243433278	394.7047821708	1296.7430936673
M00002	p__Fusobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.1968071836	0	0	0	52.3930769996	0	0	0	0	0	0	0	0	0	0	0	0	1.0772814852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.4685547257	0	19.9740394443	0	34.2395383303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	147.1353873871	14.5155331956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00002	p__Proteobacteria	35.9354789334	6.3886646173	0.381332006	0	0	0	396.9117215922	0	4237.6863367143	797.5285388233	242.3500830082	547.5270911637	58.1604083852	0.5910165485	75.5211626322	1.3925062273	44.0949761618	289.0739142209	0	126.6790747363	0	757.8460045876	0	0	0	0	0	0	0	0	12.0213087884	5.087548586	27.1531309104	0	0	1906.9233687184	271.0767931513	37.593024668	192.5619491047	375.2419426785	48.0140544814	364.8112867217	48.1061298821	11.0171041046	450.7383804948	1498.8985734528	20.8560555367	81.9818570109	176.1907197248	235.1645431375	186.1024720928	688.8988057522	62.9428286119	0	64.1172176504	0	25.2691184003	20.6984002536	25.2743110985	10.8714857509	0	0	39.7217729366	22.6491274222	0	0	58.9453387028	214.0464577499	0	19.0663481739	57.2061158305	61.2229695975	74.6013084886	148.1440967074	25.5216064363	0	85.6575734907	104.3511815875	80.3031890782	1003.4018230408	0	0	0	6.7193033944	6.8559685938	9.6079040875	471.7334022751	0	2211.1974493642	3542.3051639157	0	1190.8646678734	0	1220.0003142562	1496.1504101614	1248.2169776276	24.563853832	393.1677996318	88.3009590255	363.7935773055	0	34.6359059787	0	64.423209856	0	1092.9565125241	1452.8118019223	12.6893302805	0	53.1242727753	0	0	0	0	0	16.6973456556	0	0.0988730334	0	2.9501416796	0	47.9175385336	937.370298627	0	1346.7334124654	1130.4198575971	34.1167287149	0	384.6918074244	0	961.6667354083	595.5721811179	453.3286532182	997.9135476058	262.6188210738	574.2513248107	106.6129176308	0	2256.7704373766	783.3069932551	57.5527821104	1239.4562070712	1222.1475737983	27.2920484957	3.7708436273	637.6434780895	1586.3630044309	1626.6698293486	84.1080678103	530.392123318	0	35.4894893111	0	598.4427042945	29.0058350548	36.8472774352	13.196410995	3015.1295867002	427.2838396976	158.8042343139	29.5314494937	286.3143462934	28.1945100031	64.8808838773	69.1235977322	0	0	64.8007211273	41.2964071202	92.2871855613	0	60.3783844168	21.7661085148	63.9208429018	0	55.3096845422	88.4593355531	152.1866234078	260.6997973447	19.8657813873	1.7241110124	0
M00002	p__Verrucomicrobia	489.8914719821	4.0361546125	417.7822029855	59.6062013716	1.151698778	104.2400902143	335.3102390536	448.9847445651	0	0	0	0	0	0	44.4134882618	319.241646657	787.4286595957	1270.2217334299	608.3645097345	7.156266635	653.1163296471	0	0	0	0	0	0	0	0	0	70.5594909693	112.0625057753	177.0059387999	0	0	0	0	0	383.4202524564	339.1482396874	775.8943318662	839.4722007617	352.3986345228	96.8668107209	0	34.6630658391	0	95.212732321	0	0	0	0	0	0	11.5196449224	0	0	0	0	0	0	0	0	0	0	0	59.7567685759	222.136696694	36.8449150572	0	0	179.3948231828	0	0	25.4010303753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.8226060402	0	0	324.3695392345	97.3653848089	173.4233593529	1.4072083145	371.6072653742	0	0	5.5232376455	0	0	0	0	16.0245552749	0	0	0	1.1043127274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	207.9926987483	193.9436140492	0	0	7.5376360068	0	0
M00003	p__Actinobacteria	19.033957228	17.6075791615	23.8223365235	22.2040984013	13.2173044423	12.6385208908	21.1131443249	21.7606232264	0	2.2278437023	42.2877491255	2.0774443685	58.0562279321	45.5030256481	11.5306107122	15.9227221528	21.1884462393	10.4239836963	46.6685248281	26.6875378682	45.9849914417	0	0	2.3320552169	0	1.2516414271	0.5859350325	0	5.8136183245	0	22.1233098715	13.6716785911	28.338135569	121.7901589811	78.5846157919	0	6.0825336869	18.8323262224	116.1166759506	12.2775963661	18.6043225988	38.045582938	6.3622153055	15.049783008	29.6176870504	34.397077514	123.2552767885	48.7279064336	9.2376167274	15.604391105	74.9833141804	8.1801289999	75.2642445245	32.9944266352	110.8883098964	45.4452816233	16.5204107826	48.0264873248	36.1511422225	13.7577792478	48.5202256226	41.9743851385	73.5596821517	20.2970325349	29.3097999851	16.9668704474	1.3056341261	0	27.8045476634	11.8549765592	1.9159200656	3.2690642393	4.9719937166	3.4856920109	20.3305850932	40.8504320842	13.2556864816	75.7617236771	19.7544187034	4.6843039512	21.4983847438	15.9942628453	33.2478054472	29.0248777694	10.6666716547	13.3971779612	8.5985056724	23.8392122902	94.5689663284	69.8569656429	131.002588581	50.0051052978	0	52.9236188177	26.5169136495	0	4.9566470038	0	0	59.3275379417	13.7958059012	7.9276207271	0.4192206804	20.288996668	84.7879189177	0	3.8833353712	0	0	13.072939935	0	81.2765627155	42.7629055585	93.8924416879	0	58.9595767039	20.3986176148	61.6129682533	43.6476693701	46.5303945445	20.2589187502	19.4755018645	69.2645802628	23.9486810398	24.3440753862	15.1736893358	67.5209477897	4.2444877583	0	9.6735606054	6.4708631781	0	51.1950801356	12.9623470567	61.5487481808	13.2045328608	71.8823503438	17.1326401965	0	6.0540360961	5.3555106548	5.9398814308	3.2555535787	7.5837292307	31.2181816751	27.7932883365	17.9094944456	10.8758261891	17.8097959109	2.025665993	13.9131409274	13.4727276119	37.4992229634	2.9354349566	17.6517497006	6.467887364	14.8001876677	0	0	0	34.179279455	0	0.9425272973	0	0	88.0804223832	108.0565540046	15.1322615775	18.3739261203	35.5759588612	17.3894383315	5.856509316	5.8146378025	62.0256317024	53.3519825924	19.2291920566	6.9806778055	0	0	32.3808669502	60.4334467075	11.484027583
M00003	p__Ascomycota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1996.054823806	0	46.1637805668	0	0	0	0	44.9592207319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00003	p__Bacteroidetes	2.2488234396	0.4879970259	381.4647752429	0	12.1705645746	9.9821122646	3.6910612362	42.4454849292	0	0	0	0	1.7742106287	0	0	216.668810782	281.5158119311	24.194262021	14.8130285904	0	14.0040553276	52.0740554876	222.1908872653	0.4167526406	0	52.4735208916	40.0299270015	104.0118377591	98.9474727352	333.4359263495	247.3443084778	370.6370731862	211.3407007259	1228.2263280032	832.3210044897	0	0	0	55.5034559295	7.3360081369	332.0348270026	73.7329467182	306.8572804782	283.9346987134	104.3616386008	10.6921659144	6.3704471588	29.181213857	0	0	1074.8221464459	3.9809199089	132.3956059587	457.4477863093	0	226.5918638063	49.0313517337	0	395.373645644	6.945173194	0	99.980808255	117.7601644201	0	89.2408532435	254.5828291495	137.9932640079	228.7062989309	77.0044708384	211.2977443511	124.8940991765	365.1879630279	370.9517993827	250.0773069922	53.0842011691	25.6618517305	1.8902150196	119.6916230086	173.0056539641	0	409.4381845444	623.8121076827	297.0128899048	91.3638663239	361.660974202	655.5928613109	353.0895219235	172.2113364782	0	0	0	0	0	0	0	0	208.5942115437	0	123.8863412296	442.7357592404	368.7772281876	64.6178467127	693.5702214572	0	39.210707795	0	1.0833693993	15.8716834897	719.4793398389	0	0.4888694843	74.8144609159	152.5777270518	41.6710756442	271.2854230642	102.0717570777	339.4663608483	8.0336480674	17.6652934198	261.0120264445	124.1104719863	646.6355677307	0	18.3583741649	0	0	0	176.9356038372	0	447.1766240915	29.4076747934	38.2075945261	119.264053515	0	116.1824793334	0	0	870.3873403022	0	0	0	0	0	623.4845141275	88.3826071669	0	0	0	572.5503702352	231.2749123461	659.9006643108	583.1656265914	111.1807570824	250.7750330209	1040.3782755684	161.6088938311	59.3422508523	0	0	0	17.8701896718	0	0	0	0	464.7810010629	260.8267305923	144.7573834557	234.8921324917	131.8897816708	234.9071390519	15.2871929314	11.3170980964	10.529165847	5.7087396569	51.2376750931	166.7171939862	0	17.9680990703	155.7245401324	1122.1767587792	629.2879301516
M00003	p__Firmicutes	290.4472862287	548.8483734313	360.8624728076	693.2921392458	553.3249307075	4284.2866436879	214.861015828	359.6818902187	40.755819965	330.8945187233	868.8079227293	1423.7823149259	442.4319174041	260.2537554236	770.8002412063	441.5997897577	71.1239234523	100.5915728553	270.304811132	323.0374191537	232.4332314611	802.4782881855	36.6087425026	1192.9772252088	0	70.3334246139	0	100.7026892126	83.3482104575	72.6598765641	671.380356228	797.2266235486	1351.6756811168	15.3756964591	170.9449782626	1.2668432092	15.1565602597	195.4602155542	181.5651952732	59.8197824769	330.7618510038	225.8032967174	180.4580370381	727.8655452828	5424.8055938069	367.1904958326	233.8457533252	334.1142895587	54.9823685974	31.8052492014	113.3740221272	15.4091866368	333.7221593333	413.7760488936	190.1446669578	364.3806490881	813.6806897463	425.429095991	1129.4459055457	622.6609308692	910.3821754213	1223.5295121727	1364.7803153677	272.5274824237	915.223558776	140.1007553148	170.1019992746	22.5939035553	93.1638913429	162.6481422213	63.6508139808	119.0974406423	88.0488442564	241.7914866977	270.1734010971	68.415499973	2890.2306309468	3032.2420212371	358.4448017748	714.3816026164	575.1039716017	733.5439981114	1123.3667126838	822.344651647	595.8917526201	522.4266414744	50.3108456407	615.9610733919	353.9418213853	568.2876724454	243.8050345173	1186.5210721521	0	803.4572548306	327.6245273573	0	402.8169616484	13.2381718856	80.901730964	36.4742677056	155.0315249413	365.1098484863	254.5050477539	26.3212461516	519.200155109	104.372704117	485.4452303682	258.2241686775	53.4220863963	735.044017067	53.5494517049	81.4102362338	53.1570977496	99.7432859685	0	115.2533654898	105.3707963613	81.570448265	358.0807152071	24.3492194662	31.038874934	86.6118080107	124.33054721	84.5161806967	168.9605209293	117.5666729644	9.330707846	232.8180125186	7064.0797257418	473.8101428215	0	115.7547362351	1073.7806891834	115.3245637399	1365.3068414095	877.2421924433	689.2783787753	193.4434827932	2.6089708858	3090.9145865912	34.0465684978	1157.0242151677	45.904647644	70.1281144358	754.5211440107	189.2290852927	654.118088858	1260.9404979384	118.3017191038	394.6998497069	38.1522893017	161.177919599	1962.3307072523	222.104765316	215.1823496491	137.1444312011	493.0373843818	0	63.3408773626	427.5707169857	485.8019067051	80.6408084747	190.7259318223	98.1242891382	626.947484435	691.9341790843	124.7376333362	255.0840568437	160.1139811552	228.3050033386	254.7611750492	20.4648494347	53.1665620553	36.495570325	3.5127820446	327.0058797494	698.3818325985	539.6214530906	1588.8195704764	370.066659531	103.6829761976	194.7349102021
M00003	p__Fusobacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.4043498275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48.7129412303	1.0038329257	0	0	0	0	1.4993405226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.3450873458	0	17.7262785966	0	29.1823080828	0	0	0	0	0	0	0	0	0	0	0.7489401395	0	0	0	0	0	0	0	0	0	138.8373325392	14.3105125243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00003	p__Proteobacteria	38.4683830658	1.2725624552	1.4599836128	0.4939852328	0	0	337.6316046507	0	3.7791152698	292.4564886454	192.0036443551	457.0874020018	47.5594224349	5.6503182202	53.3561679149	0	27.9285788414	176.828393936	0	104.1524605875	3.3920218502	760.9625242087	2.7636777141	0	0	0	0	0	0	0	0	0	22.9126540406	0	0	93.4964443861	2.2902084966	25.291640896	173.3632273048	351.3834916491	52.3315505245	380.9968853385	46.250336384	1.4103803688	304.9387945665	1523.7782055954	0	57.281858782	143.3185455398	199.0909070541	128.1304405364	534.4742096599	54.3745186506	0	0	0	31.2099163735	15.8810528955	27.8767249124	13.804479486	0	0	43.3983779425	18.3323921993	0.7050075794	0	48.7192498479	261.4731548103	0	20.5453227111	41.149597006	73.2970757022	54.3573809319	122.6900868727	3.2168561109	0	62.1503088172	85.8124419043	3.9238439854	758.4505692871	0	3.2651619024	4.1194481258	0	0	0	450.7715111126	0	1901.2661343607	2913.7246079253	0	940.8900436602	0	996.7433749283	1201.2662910153	1186.2384217044	0	234.9519778368	46.8188687726	366.165023868	0	32.9305733626	0	48.7241589323	0	710.8351950505	1054.9121577611	13.8778739403	0	42.8302498389	0	0	0	1.3093573439	0	21.6186204244	3.6390637723	0	0	11.6238588517	44.4966268682	34.4563917731	678.6386981213	0	1080.5641551745	995.4548720367	0	3.2974370604	85.7781992109	4.8591919449	792.4301146651	527.580189702	140.6272426972	870.1054335189	219.29080735	463.6277914316	68.4131078872	0	2049.2913610306	378.1285508652	63.3570877083	510.2741432612	1024.7833445668	27.143141777	5.7023299303	555.0399652178	647.4507516185	1235.1759509258	74.061901572	490.0433046573	0	33.9117377189	0	399.6653611102	29.5307946894	35.8674857045	0	2483.5138048976	439.2750040627	129.6425966344	26.6749601483	262.551340789	37.4141965728	79.9925082116	67.0195318399	13.3804433747	0	3.890955199	35.5942414637	87.9577047263	3.3689322271	78.90333851	31.4988582554	68.2980900654	1.0552568788	60.6329534289	74.3038807384	124.9564594414	214.3515928742	19.6481683951	0	0
M00004	p__Actinobacteria	34.9374455827	15.8683822523	10.041405773	20.0213630906	52.1615051407	3.3263719324	38.0666836371	14.5395887302	0	96.3301538875	732.0971484996	285.1062952787	125.5965464312	1.5087222815	5.2162430225	12.999566114	170.1046331869	908.7690131516	30.2604746706	2575.5147331121	0	1045.4392736076	0	26.7900598239	0	3844.6189165784	2977.9964219654	19.2879097204	31.0841466303	0	7.8011296912	0	8.5733460899	0.6450480524	0	0	6.5752952563	14.8832553325	6.867975947	0	7.0188023173	0	0.6730192993	13.3547248876	2.3556136736	27.8950628122	0	771.6929486842	1305.074726453	1551.4334769106	7.2139653351	625.8765460412	20.0727744481	19.6348295414	129.1611829453	57.7119063078	13.4678855811	556.3486856458	24.4660802439	4.3070271115	21.3568133197	20.8629309118	64.2538952688	412.9053738893	21.9245173671	397.7669074426	0	0	0	0	0.8678246889	2.7220484319	0	0.8917173538	0.8313805761	21.853072134	0	9.6733666475	0	6.9251453202	199.9062998324	46.5917927995	44.9116223547	17.3347539351	102.5509636334	113.2567667168	2.3276333395	313.9228581128	68.133347938	53.5397831375	108.085348648	35.9742621489	0	38.109498533	10.4363921527	0	2.3484037723	0	0	5.2830641917	14.7522666803	5.7986013105	2.8829831106	13.8742705302	17.8278526012	32.1582470592	410.2768029833	0	0	8.3595929779	0	0	1.2979340754	14.0870102968	0	12.9510269274	11.9244913313	0.9644145445	0	24.3805351234	0.9273836249	15.8296375159	45.9534933206	22.8883771696	113.9571845923	147.6395030479	82.9550290488	33.1933534856	0	1095.4958186161	4.3876891858	17.1113065422	259.0714195285	12.8274703529	574.4641844035	9.2495805936	516.2605184766	35.6004417769	0	5.3888478994	1196.4023984417	4.7221653124	810.9330606388	0	52.1034861084	1084.2679091252	15.5023746046	10.3716714618	302.0505754804	0	689.491923098	9.1720359918	25.4355732124	1.1547265894	0	0	12.1460520148	0	0	0	606.9308496518	0	0	0	0	71.7581565661	16.3858983718	0	0	0	0	2439.8916195205	1917.413900584	0	49.3041535869	24.8778694499	44.5361300172	64.8080454845	13.888296917	27.346387799	23.1556325885	26.9905394433
M00004	p__Ascomycota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.1506891692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	215.3914045829	0	40.2445147633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6981932313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00004	p__Bacteroidetes	0.2105596296	0	495.9130049037	0	15.2522877651	16.5605591689	7.948058701	42.3044350494	0	0	0	0	0	0	0	156.150230824	208.3668718688	21.9767793341	4.8677508744	0	11.7954887431	107.4552407881	189.4261723609	0	0	106.8430573738	69.4847062808	70.1334405196	51.3514983766	221.4123190797	237.2917712516	377.8431954389	214.7271032955	1067.6653345044	1023.204143231	0	0	0	34.3496318705	3.7454847296	360.6831151032	41.8100735304	314.0364981022	254.0855205079	44.6331683236	6.9748943032	2.8262779228	23.1324529333	0	0	1419.8908312649	0	154.6838951405	609.3498562298	0	243.0473090595	61.2092721662	0	437.1186314697	10.5126693692	0	59.3769377111	116.8645091207	0	95.6883397109	120.0620454926	100.1400224213	283.1991018016	59.6199984468	236.388106646	74.7119272633	362.8454547702	187.791703951	139.5697384156	47.2853589118	17.3886745521	0	71.4650196835	74.9511074895	0	209.4302491833	345.8788525288	157.0033093828	36.7926996883	188.4987989916	365.0136728898	275.0290466655	110.3333954711	0	0	0	0	0	0	0	0	313.1646328459	0	157.4054033065	397.2157000563	495.0883579081	91.2728041116	857.6359350124	0	27.7257963226	0	0	13.9646703504	936.0908994057	0	0	58.6131109433	89.1666817149	27.7363075212	171.9244634716	63.8977816753	146.1591027964	0	12.3754976892	164.9324344987	80.6278233109	394.3526783857	0	36.5256216539	0	0	0	204.3068881392	0	294.8895397574	45.9253765989	64.7912943333	113.5599803331	0	96.1497860427	0	10.7714002514	785.6434913897	0	0	0	0	0	580.779183785	112.3810436875	0	0	0	650.8903934057	423.5800907286	573.8373137459	327.5971048963	184.545469875	432.6469619443	931.8286020879	118.9022584977	76.5767463312	0	0	0	7.5681457146	0	0	0	0	250.7824701995	151.0693693936	52.9394797577	127.7232517921	46.5291338208	95.0487038508	0	0	0	0	36.9156744139	135.348242756	5.7761117495	24.5750566172	116.5763282836	194.2506659459	457.9469541393
M00004	p__Firmicutes	153.8343506649	615.5126038734	212.4507166788	698.8965472934	1074.3205097435	94.2306707881	71.3073194679	461.244011967	0	474.2036164938	1067.1751684531	181.3310013229	1059.3082105138	455.7672277864	568.0433753266	34.1290545899	53.6478524569	216.9385633212	142.2188035632	379.7739197929	59.1145515876	1063.4315419792	100.9217046573	1585.3682998354	0	96.4341375994	0	502.7589702436	395.224994235	261.5652889169	767.7334488366	61.9276635786	79.2300442806	40.175100467	49.9094330637	0	6.9424197284	619.8796914084	37.6592162241	7.973241731	23.3561908148	17.6246453545	3.5810575054	73.4320962862	92.8462784157	48.192013918	392.7375429899	44.1645147524	19.429127089	115.2826039283	45.8825363215	368.8290642726	121.8152465439	125.6943906219	12.5153274754	175.1251576759	797.1974497827	25.0322198262	939.1364411059	549.5019478275	2011.9982611679	809.9790624297	300.6941010133	86.2298326493	727.2116720659	37.3007948914	53.4154259199	101.2044868447	258.4405501689	236.6204831202	2434.5879489088	291.2297902811	1492.143111069	1434.8106037862	214.33713088	142.8691805062	54.7685904063	195.2476431499	278.8490046629	7915.7248660651	73.5986306409	175.7439471033	190.7093299804	130.587004034	85.5335403082	169.4812113662	13.9575022068	125.1025878967	79.5347497478	148.7419659587	513.8560916255	320.7237174407	0	229.3287413316	100.1477059457	22.6641897454	1658.4244193206	2648.5564814362	371.0474279484	1.7751383868	659.8913665849	1615.2201474288	1133.8424682957	505.3768448559	175.0541358918	9.5090126262	65.6669732661	1107.5032661867	233.2750713428	92.1495721383	230.6714463302	96.5017031216	100.5836148395	97.1720100153	0	116.7642793623	955.1944898519	136.024013323	291.8769890062	193.9703133277	257.5427019728	119.472428353	111.6912729334	37.7146232123	117.8142537772	39.8829456644	11.9883385684	74.9445547676	2061.9721153734	16.0393689591	13.816691072	257.4226251458	164.2758645865	136.6979480892	124.3463667957	2579.7164384466	100.6607861151	59.9881735195	0	2272.3021237098	11.7299012861	1243.5343846142	35.6357214492	804.8708124649	32.9554283906	67.4759066516	1552.6132310385	345.8800635379	56.4425383967	480.630247098	72.8288784768	675.5969221939	405.4136296201	385.1481385769	58.6433750537	668.305593703	89.9333256735	49.2585335052	37.6970558767	2135.3889925607	168.3561845541	412.4897903674	345.907664757	210.4066970442	477.56819647	167.7745214685	208.9697260415	221.188409908	225.6060126139	231.659250176	124.0388196906	85.237145876	7.5770147532	38.4280854357	0.2245421073	92.6254982425	695.4702333019	1522.5684105215	0.7618203659	659.4667042548	58.8333633176	292.3857267279
