Pathway	Kingdom	p1709-203195513	p1709-203195523	p1709-203195531	p1709-203195542	p1709-203195552	p1709-203195561	p1709-203195573	p1709-203195582	p1709-203196507	p1709-203196520	p1709-203196534	p1709-203196543	p1709-203196557	p1709-203196572	p1709-203196579	p1709-203196604	p1709-203196614	p1709-203196625	p1709-203196633	p1709-203196642	p1709-203196657	p1709-203196672	p1709-203197508	p1709-203197522	p1709-203197527	p1709-203197541	p1709-203197546	p1709-203197564	p1709-203197574	p1709-203197577	p1709-203197604	p1709-203197614	p1709-203197621	p1709-203197630	p1709-203197647	p1709-203197669	p1709-203197685	p1709-203197699	p1709-203197707	p1709-203197722	p1709-203197739	p1709-203197745	p1709-203197757	p1709-203197771	p1709-203197783	p1709-203197792	p1709-203197805	p1709-203200520	p1709-203200532	p1709-203200541	p1709-203200569	p1709-203200585	p1709-203200596	p1709-203200604	p1709-203200630	p1709-203200641	p1709-203200648	p1709-203200663	p1709-203200673	p1709-203200677	p1709-203200694	p1709-203200704	p1709-203200717	p1709-203200728	p1709-203200738	p1709-203200749	p1709-203200768	p1709-203200777	p1709-203200784	p1709-203200794	p1709-203200809	p1709-203200824	p1709-203200840	p1709-203200856	p1709-203200869	p1709-203200890	p1709-203200916	p1709-203200925	p1709-203200934	p1709-203200943	p1709-203200965	p1709-203200975	p1709-203200993	p1709-203201004	p1709-203201017	p1709-203201033	p1709-203201049	p1709-203201057	p1709-203205513	p1709-203205523	p1709-203205538	p1709-203205550	p1709-203205560	p1709-203205567	p1709-203205584	p1709-203205609	p1709-203205624	p1709-203205641	p1709-203205646	p1709-203205666	p1709-203205676	p1709-203205689	p1709-203205699	p1709-203205719	p1709-203205732	p1709-203205741	p1709-203205750	p1709-203205765	p1709-203205777	p1709-203205786	p1709-203205801	p1709-203205826	p1709-203205832	p1709-203205841	p1709-203205853	p1709-203205870	p1709-203205880	p1709-203205894	p1709-203205909	p1709-203205925	p1709-203205929	p1709-203205940	p1709-203205954	p1709-203205963	p1709-203205971	p1709-203205977	p1709-203206014	p1709-203206042	p1709-203206063	p1709-203206079	p1709-203206085	p1709-203206095	p1709-203206106	p1709-203206115	p1709-203206122	p1709-203206134	p1709-203206148	p1709-203206166	p1709-203206189	p1709-203206192	p1709-203206203	p1709-203206207	p1709-203206216	p1709-203206229	p1709-203206242	p1709-203206252	p1709-203206259	p1709-203206269	p1709-203206281	p1709-203206292	p1709-203206316	p1709-203206327	p1709-203206335	p1709-203206347	p1709-203206357	p1709-203206369	p1709-203206382	p1709-203206410	p1709-203206419	p1709-203206427	p1709-203206434	p1709-203206451	p1709-203206459	p1709-203206473	p1709-203206481	p1709-203206506	p1709-203206514	p1709-203206529	p1709-203206536	p1709-203206544	p1709-203206553	p1709-204784517	p1709-204784525	p1709-204784527	p1709-204784541	p1709-204784563	p1709-204784572	p1709-204784581	p1709-204784590	p1709-204784608	p1709-204784612	p1709-204784631
M00005	k__Bacteria	530.2475036404	3707.1998062237	980.2608679097	1278.169273523	2778.3158738433	7792.9070929118	2782.5681936615	3200.3137427729	4480.1003591608	5147.3003277924	6569.8945224264	6139.3628442495	2547.14356743	509.584222675	1008.211756966	1602.3836201995	5662.4417851326	7261.467566666	1542.4967113703	14777.3554427226	836.7729170885	10122.804723713	690.5510774365	12783.6006946178	7956.6942726726	15984.541997194	13352.2720106336	862.469278383	1017.9381563225	781.2183355477	1255.8780425422	1396.5747460106	2102.0894246762	1620.1417553883	714.2357980209	574.4930517542	4037.7157038884	571.1297087266	1657.9268517652	1361.7642762318	2630.9066488493	1711.9504940173	621.0161054393	3591.6525256259	12039.7344395147	2407.7167588487	959.1575193722	4717.8425912993	9570.0828352357	13103.9484518056	807.0878287343	8870.3854948431	1036.4601989138	1118.7851243733	14410.9873048078	1620.4464724438	1571.9042405188	5013.6799356849	2834.6638543059	1795.9849118512	1995.8791577709	5904.1417375673	3601.864412479	4365.9574715872	1542.0171343053	2278.4633905231	2082.0540893752	3801.4596320357	9740.9747100783	5836.4697035211	499.6595103917	4471.6439942745	520.788972186	525.68489607	1958.2047248497	2780.3715000301	608.4245471172	1220.5685395633	1307.7500038226	18323.970912599	2848.4713222833	2446.2437588809	3724.4367652222	2529.0975426379	2482.6994544896	2748.6545930962	1447.8288215951	2138.6631088279	2608.8161964953	5793.5403405059	6123.4211391003	6530.9010673015	3081.0319805005	4793.0236562864	5850.4694898284	2897.525148152	2124.3378558313	2258.106212249	1787.6655882589	1579.0627751504	1479.7843778226	4704.9596421578	3152.0197363538	1764.649126353	1323.1905070349	6824.8376856107	7174.0172045258	2927.6644488619	2688.6894665401	1796.9057132444	3180.6254590502	787.8335130033	868.7583251965	964.7497251136	10023.2705108406	894.0536299399	3870.0662203391	1010.5692975671	1406.1786461105	883.58320683	712.5925421736	1977.3885798274	6806.2204833578	1296.8816641959	4802.7982707542	8552.4020356969	8969.1904081346	883.9362760465	12226.2366792584	4689.3056244472	2441.2410738659	2849.1197755585	3325.9180537274	1193.5699840065	4380.5034253222	2045.987060126	3027.0240769306	2453.7830390193	3332.4181228266	5170.7749863647	14467.6790172331	2945.1461691571	11855.8935123519	876.3058012186	1665.5123305875	14733.8657062534	2437.0355231385	3829.6796429305	5255.3826947298	1463.8831886557	4953.298928024	1453.2619716634	4005.7439812485	2199.3486575317	1341.2722867784	619.2282305566	1013.8541579114	4183.1696057438	795.4063162656	1474.6327213442	5875.9907415554	836.1779603232	532.541060088	500.4061766781	757.867187376	2304.7027483562	1635.0718786596	1171.3443663157	1669.8473035796	5978.048190805	1276.8205386739	13602.0661704306	11610.0153812267	592.2803731393	1051.2025259353	10329.141258793	6709.0442149838	6392.3670607113	16623.8994401301	4367.2629992189	3010.6484140774	5279.8470894309
M00005	k__Eukaryota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.5915759471	0	0	0	0	0	0	0	7.5963318978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.5899614831	0	0	0	0	0	0	0	0	0	0	18.0815308059	0	269.7071341279	0	109.0086597362	0	0	0	0	12.4061740378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.2891463073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00006	k__Bacteria	292.2220050567	778.2656066357	147.4658874461	1308.7565185406	1616.0661129832	158.8502374564	230.7016834485	812.7560789336	3359.3536384938	718.399846874	419.3384678503	421.3206718608	529.3285899618	127.2392927236	60.0396998145	9.4023808079	29.3230383017	432.3775605327	65.4157725736	228.0607584189	40.1686986724	3145.96584786	39.4836363114	605.5386677017	0	60.5872950457	336.0906657843	197.2898830245	160.8700736769	133.099618605	1060.6368591114	6.6487373428	22.3605636797	22.3949749572	26.9639643455	1029.176702335	290.6513405083	137.2872357619	243.4069036641	387.4903582988	118.1967311011	406.7711112886	43.046317983	80.5022466138	425.9948034027	859.0099171264	56.1337712222	87.8813009082	133.2042742716	343.0101309028	50.2356379811	808.7343120711	82.5294736078	169.6834018809	127.336592756	192.5369119628	1487.2535499766	45.9214896902	1824.1774612593	1036.8585596753	4105.7435858402	103.4301493336	548.677727481	22.8099004557	1504.9242271372	158.0873875278	122.8350372506	461.1916310143	365.9785595908	334.0965730968	2446.2422101588	496.2687808372	1477.2379977279	1603.925110607	268.5469310876	110.9776127925	79.2437526052	59.2189013597	170.5753930833	1020.7818611116	268.2533298132	199.1124870731	204.0931701584	64.7652806309	197.075779281	264.7256548091	562.6460711965	306.6023972194	1773.5308040615	2486.4551732867	790.0372971579	817.1427918434	172.6232643244	998.3048571854	1016.3069415132	1686.443389685	737.6965210586	913.2072818743	236.3170073928	428.7136524834	279.0986960809	743.154994237	537.9324171135	61.8121186984	141.5466841753	854.8745018133	1599.6555582883	520.4879776688	109.7167732754	67.8323605759	203.9946635302	58.2992070775	55.0095545245	51.3782406059	2240.4445681839	73.3750710275	1126.2669065401	86.3369251709	6.9170137376	17.6750643111	19.2656938514	222.9046104616	519.7532259695	50.3364656273	596.5857112483	460.0149901961	84.8339661423	7.7429188624	2042.0167803047	185.7535015065	794.7470984971	259.4001937475	349.0192101644	193.366047064	233.5686881649	1660.1617984238	153.5512177566	306.7918646681	1025.7318117557	2425.4067087099	23.071215553	1871.6665231869	711.6334822968	454.8968286943	59.0876458665	370.795484121	2333.2910329356	1301.4160287669	123.6018442547	254.5434688213	153.3188432038	395.843951748	41.8810787918	471.0875890207	243.406669577	341.4617991798	34.6177856054	1364.2822419161	235.2193570516	1280.3559445985	90.7613788009	121.0225686165	13.8029595857	19.5000984407	78.0823978959	154.1263271472	61.3467970333	146.4214160049	70.8300066337	151.5209230592	33.7547944107	121.7310939175	8.0723728957	37.0503213746	0	49.606791517	203.3869964718	955.2489186181	199.1979611832	596.1041731244	9.0899167255	289.6972179004
M00006	k__Eukaryota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.7938502903	0	0	0	0	0	0	0	2.7956736489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	637.3028633627	0	51.9972962537	0	1.3892698217	0	0	10.2468139913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9743037951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.9490734008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00007	k__Bacteria	390.9789964766	1875.1935542869	1175.2998025537	698.0712921514	927.9814739069	284.4362086226	1881.1323954586	1686.8745325713	123.8338915044	2195.6177573716	1136.7094778188	1911.3462137713	1913.4204050667	517.5033434548	423.2139251447	972.640608328	1093.7624155246	1021.5581815482	649.0581241344	1490.5434856717	787.5817909497	7545.3121827344	298.0352816437	24.2807729592	78.4496508078	223.524471443	252.5622922824	739.3173899338	671.6760662738	678.4017825651	958.544409431	1383.0600503145	1651.1477715771	1356.2325336429	1396.5969158004	2042.0789686906	1665.5153172019	311.0108820361	1213.6238621052	1040.0555373872	1830.7064109217	1191.2010974375	892.3158393885	2537.0525474986	1141.1085924405	1516.4465975797	260.8838382309	1687.2032702643	1639.1260974391	2479.9776838553	1834.8411963334	2602.4951382866	425.3274335041	950.2405886955	3650.5460063291	782.6682138857	1446.684804026	967.6539628855	2426.8303262112	1424.2951899187	1314.8403095061	1326.8276789453	2676.9407826904	899.3567345176	1533.9903333624	302.4793872589	917.1682335093	1626.0720359042	1834.2941278628	1547.7806319766	495.0507821046	1445.4949881218	688.6565624491	939.1721696406	664.4373879566	648.5934452601	2850.4635076449	3257.3508150614	947.8938409824	8719.5624441284	1217.9105809529	1291.2231654036	1148.100987438	1494.8234224349	1080.9606611917	1155.3407662439	1673.4442767465	739.5591941591	456.9151641213	2962.0704706142	3839.65266063	1036.7177760333	0	945.2777068504	1128.8166652433	76.9707787665	3217.5762374982	164.512238842	1502.5930254809	1737.6347516042	1989.2578395126	3911.5818072291	2944.6353139296	491.8259460596	773.6588630517	3444.0428411899	3026.5853943441	2082.3409291442	1568.1821569733	523.3645032008	1004.9991873526	1216.9175564334	1234.9383789899	1158.0260677448	91.8766313418	1284.2252403329	1376.7285254573	847.1569586284	1275.470308454	785.6879580521	828.8404800535	1629.8356776192	2733.0939433651	168.2930428142	2027.7739873918	2970.2889983429	2267.071971244	864.0449883082	2201.8297090784	685.8425222265	1109.1838626157	1707.8531593761	1679.7645768047	1092.7690320678	2093.997234014	3616.9736092867	1208.7276402113	1312.9469690157	0	2905.0494277869	3665.9868390691	2185.6029043033	3919.4082521017	1354.2184680654	1377.7750449371	4502.4759911289	2850.7569108026	2104.8760311723	2249.2384507495	1675.6246133083	1600.9426731295	1152.5854586069	1645.3156347212	2085.8756885934	1061.0690181712	658.8788434935	509.7853549167	158.2538314837	590.7234402251	3176.3142942778	1859.9476539439	579.9616910772	122.703652751	135.9875411967	1122.7096111844	1613.6960630491	627.0705375565	801.6499470249	1167.2208199955	2015.4180008131	849.7697821182	2302.8347654944	1871.2514037961	171.608682851	85.3292187689	3381.0436077992	1934.8843786965	2375.5761266612	3926.7739911808	2412.4878652063	1623.3423251934	2501.3990046789
M00007	k__Eukaryota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.0334928597	0	8.5152601711	0	0	0	0	0	0	1.5496968213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.0551298827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00008	k__Bacteria	37.3964109963	21.9462656278	19.9847457221	16.9163433517	17.5870930677	11.0808788742	372.7287062511	29.3678457066	4371.0483487982	699.6931012623	356.902511953	537.9576082138	889.6494853218	143.4834707077	45.7109450503	11.866596648	26.7740626743	270.6299196493	31.7686324057	123.1116453164	44.3060966608	3227.6574118369	80.368713977	9.122722525	0	0	0	327.9054617668	256.8294267803	293.8620869549	48.1887439552	15.2587361187	23.4595141552	27.3912098715	62.7927350591	1637.8524925038	226.5785581143	50.5471840202	199.9318232542	468.0641299395	87.9444301575	377.077946766	32.7409381774	14.7728762759	442.5559717823	1332.6823659885	16.6633489194	84.141463963	122.0522510535	225.6284514129	62.2207567361	420.8088977687	37.335281595	17.1628605351	135.3659305837	82.3780883174	30.1704501902	20.5755884309	90.6690893648	39.482448478	98.0638733796	80.4030812281	141.7870881957	23.7364771981	51.0258358992	5.6638030945	91.7231017125	362.739035414	16.1855614924	7.4271119429	40.3013038721	106.613783879	75.1209989802	137.8920962814	53.7272315658	33.1017546526	68.1997923613	83.7466455171	85.4419472895	980.3669435438	219.7816994857	139.0256269575	113.5458448258	37.198270419	150.7691668716	219.3501015771	589.3962291164	284.4918274588	1963.1253500736	3063.9244911101	400.0248307487	1052.9873977137	0	1142.0513487673	1168.2112922816	1134.6767685116	807.1890274773	357.7881480856	244.467161512	524.4665800874	327.4302708281	821.8644778634	591.0612990798	80.9618226485	128.8956382207	1025.5363535923	1785.7027945673	538.1469755275	139.7168485532	427.470441569	124.314648303	71.2895074025	81.5545322002	68.1293672925	0	46.3926579476	0	76.2267870485	33.0797861268	14.1869692986	0	55.6819403027	602.7283978122	59.0453845578	721.1285849351	512.847007043	90.3984837788	22.2165963354	255.0108466689	0	681.6556219307	327.3783734828	486.0483705928	934.2158657489	225.7276801698	460.4279836599	126.1162354609	224.626848322	1316.2926620534	689.5104851301	73.8509099815	1000.1153008196	990.6922340693	23.7917744189	33.3509359994	512.8757518504	1340.7351769601	1588.5262776062	162.2535089777	310.1738973795	166.6500365546	25.198227327	15.0901457513	704.4905066812	225.7665933601	31.3329342678	0	1769.6808017413	364.0047077984	1793.7413986299	111.6982392821	343.9237897792	77.2486070281	92.9680204933	125.9897907919	306.2136779432	268.4529960257	66.404457888	55.5590135315	165.6668446875	124.0137539221	22.5197732354	14.3410721776	51.5118384053	0	31.3436086571	57.4749114062	99.8284295579	297.4226547992	31.8541112403	112.9716232879	97.5847687834
M00008	k__Eukaryota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90.6044377791	0	51.9972962537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00009	k__Bacteria	49.7967432167	108.0231331649	85.357439248	29.9818977247	111.8478664628	0	357.2743416851	26.7479398571	3532.6203980757	981.6829190359	684.284844883	720.7750593565	313.3497008409	107.6865205467	103.4896219477	54.6560464918	58.0599946156	322.4865811515	34.7478534618	228.7233323777	78.3088734348	793.5871997843	11.9694203387	0	0	0	0	5.6126329797	4.5191935	27.4781058605	197.9565385512	204.7175716236	237.1529156291	265.9732949761	122.3736346996	2097.2586765446	259.5903346054	12.6048705086	289.2754427697	616.2325748042	157.2924599797	478.465282499	62.5072211015	87.7621716006	680.5842528309	1558.0106027446	67.6968318749	121.1977248925	264.1572169836	231.5732404414	76.1970967665	630.2805772593	38.4910672861	105.9870203512	96.5151472745	75.7158679145	96.3132332434	17.9048582295	129.3042668664	52.7416763098	89.9805882768	27.2226642436	190.7414273048	52.392645877	62.24871384	57.4919456919	187.9584285245	587.1596284896	40.0476042915	82.6085872796	118.9541460217	228.0566559796	217.2104362497	307.6170412295	77.1722964773	12.5735392948	127.1436499537	199.7519443285	143.5351207279	805.8435236342	134.7048019424	186.4434255493	132.1186985768	72.6030214878	109.4498329157	224.7156640191	1018.5569251324	84.1662038348	1895.343414565	3191.5741832849	122.6320535347	1029.4378143972	0	1143.5173132	1404.4796652224	0	20.3474577066	211.7676835699	82.3679391689	870.5921223014	0.3931673195	0	7.4512293836	196.0318215626	0.2282897464	1451.7255601737	2257.0154104577	0	7.0825793235	79.0436167117	4.0215450759	15.4638837542	0	19.2687824068	29.4730409828	40.4143823972	118.4505595819	2.3802358231	75.8543124727	98.4960941244	90.7296869211	152.3084573354	931.6596531866	7.1068180668	1381.1976417841	1145.2667205375	64.2289396457	27.6151994674	521.817702604	90.9096569929	783.6375629615	477.8647325945	525.4962375931	937.4159672204	247.7820193771	1011.9667601586	104.6746015448	195.7485996349	1539.1226395569	964.5865791309	58.2356724137	1276.9886039206	1130.599787584	127.1178315071	35.6103602411	521.9228631008	1535.4813511083	1514.1738355885	159.1901998743	612.7165522781	85.4948756008	168.2536027741	65.6833572648	512.9492498788	233.4716332683	92.0199641712	47.0048268783	2011.1546599552	323.4968841435	126.047275578	63.6988409157	238.9151246719	54.0195851822	88.4254834549	148.0921550362	79.6516199886	56.9825981183	161.1265166714	167.4256617823	134.6823207962	81.3099520921	76.5089697049	29.806995606	91.920399893	34.6939166446	80.0050326753	102.5664799696	182.015070777	302.9779767442	51.1696432534	61.7122361115	18.4234719917
M00009	k__Eukaryota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.4098126391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00010	k__Bacteria	141.7145704209	451.6589670646	690.3041011294	204.1262860968	428.2540888505	1365.5211815847	250.6327764896	232.8958086337	1768.4555914612	337.4308129193	1196.1064171197	327.6191662854	487.9643865979	243.3691151029	388.4522338717	865.2196001698	236.1989691729	188.3033419496	442.1347337802	78.9247871385	307.0768361256	1485.3350570652	1185.5177528567	2.2180768057	0	71.3307121882	79.228561629	644.3927130901	1135.4181669898	765.1574036978	646.6144261841	952.6334859002	1125.6228790165	841.8791010046	819.2025438096	752.5820421482	105.3867715546	103.2797530139	365.9296781953	448.047020004	388.28070743	578.0651506918	601.8522644708	1066.256483088	2037.1487188806	1297.7790051314	1026.9961507201	661.0835668971	437.307918379	238.815405682	1436.4718478445	332.2542989556	665.4459632358	735.1302946812	50.9619313652	659.4961276615	905.0012596804	491.9563670951	1737.4998806693	807.7959999789	398.0257141933	665.6604172515	1580.5132450442	422.1671570919	1054.2676940369	240.8782875775	566.6309150937	500.2583787322	202.5592794509	398.0094273354	160.0555049229	401.4065887246	315.5626097899	357.8856266479	323.0927084696	339.8471873077	601.674133204	1226.1855376279	437.345093497	0	666.4815196942	890.7145811115	1068.7625491731	680.7852232068	543.8358258459	595.8570667498	815.6427950873	726.5668238396	1092.8718854815	2150.0688446123	367.5352757517	680.3063680522	0	761.4320158621	825.5187746952	0	1092.8832639379	147.3127515101	419.9654460741	1167.1875927686	808.0175334171	791.5229682255	1418.8786467543	541.5886599764	346.1419440716	936.1692612128	1245.8203927368	681.5058925218	1071.0080181051	55.8983899493	129.5825863531	308.0130856271	270.2147827592	355.6298374101	77.5190969487	337.7224901322	309.7405716089	308.4371289944	709.5901452622	255.4790102553	153.2346551767	647.920653621	410.6614500369	70.1327247277	620.7085262702	636.8960758799	9.4598778517	588.5561694967	2540.0951862217	649.9689672108	382.7624703551	418.7460655167	1259.8965834385	386.7924577238	1595.6779226546	207.4146189669	907.7566196604	849.5493621186	936.3326774352	1509.8896580378	56.8031763896	1128.384001887	656.6604439454	612.9405630968	1064.1291918542	277.4950192171	1080.1048360508	1448.31468401	434.2745845328	938.9354484504	223.3936928096	325.5407430051	915.2439603359	833.1057036001	489.602873888	311.6325631249	625.1835992018	1183.7860696402	251.4307926372	980.1649813754	418.1867539334	510.5133638303	513.5054100915	371.6557640335	864.8647886964	597.960707053	435.1315526788	271.9446177374	262.6624395582	581.1317596637	482.5832081475	75.2837522066	62.1884235805	364.5135433721	579.929137405	308.7946323987	706.6563271597	311.786658633	941.2289237596	498.4045532598	813.6016410243	631.7301438482
M00010	k__Eukaryota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.0426079729	0	0	0	0	0	0	0	1.2654064072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	323.5047376214	0	49.555705978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.5723843224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37.037037037	0	0	0	0	0	0	0	0	1.5214406337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
M00011	k__Bacteria	189.5929827443	107.4353560764	388.516692246	0	186.6371786037	65.4507029296	423.6113462775	322.8932065176	3086.5335135468	838.4686085523	453.8496954631	527.9258825568	314.6875042274	79.1626993155	66.8287583358	143.9873025477	714.8598530339	819.2438509607	201.4965008356	454.5003115257	261.420253073	1015.1603080026	35.5805690154	78.7196717784	0	71.0564695092	53.7676040487	15.7588653934	8.6849451255	44.6224110565	169.2101246419	236.652043147	190.4588951799	436.6014147299	457.9673397717	39.7785871248	451.623991271	96.2796667873	407.7305291361	497.6964437239	449.2003652	668.867990528	311.2430209301	419.3149450526	226.7454616099	1462.7509722027	123.3092056486	246.5286190579	335.8837342105	881.1663520535	651.8937844	979.244129054	186.3648391479	321.7572873479	1152.5305322039	198.4092472304	266.3130933037	194.3599231876	691.7546810531	231.2138138394	85.0196138682	566.5473814579	690.1223360546	123.7593596095	378.5763178596	83.9866220859	235.9532344582	792.1055874344	694.3670015141	465.1440298276	190.0659032462	521.4429202063	257.7222439695	290.3806175384	140.6281017777	73.0021282921	275.0772711833	318.7276262404	93.5956165532	0	259.0578667644	194.8362162101	139.4427447197	76.4076953483	206.6090176355	271.8327582192	726.1177541947	158.6436922618	1616.1536325362	2676.0367769877	106.4121423379	854.6496617844	59.2345881819	913.6840182624	1003.7039148333	989.0824271682	148.0812767502	319.5712512083	51.445665773	834.0522279125	165.1743681508	95.4486081961	274.9065106963	53.6629509073	150.0884102295	1571.526200241	1690.2538188902	121.0479851529	300.4791395997	64.8699093178	84.7330367711	165.0591370989	177.9105246385	72.6004203997	287.980002014	149.0807408204	174.4138035512	43.0341000269	39.0604232696	222.6293347201	87.810861796	506.9898195875	1048.5065127038	162.9087676001	1151.1754176427	1376.122889414	740.9766311419	43.6459108138	46.2248498498	96.0300484132	91.6155635625	400.336961118	359.0028952456	42.8920906295	292.0130709041	5.6004893958	138.3681929312	268.3559630478	0	324.9853242792	947.1388936111	449.4356098292	1369.9136366368	406.5563358885	58.1956484839	1234.6151742673	584.3156435361	914.356361925	468.9015182814	524.4786490232	515.3401066045	316.7113225431	118.3680083948	490.2019403924	276.4808201721	151.7001784998	41.2717869	163.3689064438	301.541170231	324.9137473332	365.409568551	230.2774972302	154.5581757997	260.3178682865	61.3582530538	154.3660403943	121.5571253987	62.3900617152	136.7924876919	517.8627240903	73.0200163122	575.1316552077	539.6923818186	93.9410652679	0	877.075897261	735.1618006764	548.2123809602	1420.830032086	322.5714331559	570.1888521926	720.5113581036
M00011	k__Eukaryota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8636383399	0	0	0	0	0	0	0	0	0	0	3.7872277479	0	0	0	0	0	0	0	0.8605612478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.4481101464	0	75.8459924371	0	30.8440340598	0	0.9598819616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.8438637411	0	0	0	0	0	0	0	0.5270005248	0	0	0	1.1592357074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3472879829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
