Pathway	Kingdom	p1709-203195513	p1709-203195523	p1709-203195531	p1709-203195542	p1709-203195552	p1709-203195561	p1709-203195573	p1709-203195582	p1709-203196507	p1709-203196520	p1709-203196534	p1709-203196543	p1709-203196557	p1709-203196572	p1709-203196579	p1709-203196604	p1709-203196614	p1709-203196625	p1709-203196633	p1709-203196642	p1709-203196657	p1709-203196672	p1709-203197508	p1709-203197522	p1709-203197527	p1709-203197541	p1709-203197546	p1709-203197564	p1709-203197574	p1709-203197577	p1709-203197604	p1709-203197614	p1709-203197621	p1709-203197630	p1709-203197647	p1709-203197669	p1709-203197685	p1709-203197699	p1709-203197707	p1709-203197722	p1709-203197739	p1709-203197745	p1709-203197757	p1709-203197771	p1709-203197783	p1709-203197792	p1709-203197805	p1709-203200520	p1709-203200532	p1709-203200541	p1709-203200569	p1709-203200585	p1709-203200596	p1709-203200604	p1709-203200630	p1709-203200641	p1709-203200648	p1709-203200663	p1709-203200673	p1709-203200677	p1709-203200694	p1709-203200704	p1709-203200717	p1709-203200728	p1709-203200738	p1709-203200749	p1709-203200768	p1709-203200777	p1709-203200784	p1709-203200794	p1709-203200809	p1709-203200824	p1709-203200840	p1709-203200856	p1709-203200869	p1709-203200890	p1709-203200916	p1709-203200925	p1709-203200934	p1709-203200943	p1709-203200965	p1709-203200975	p1709-203200993	p1709-203201004	p1709-203201017	p1709-203201033	p1709-203201049	p1709-203201057	p1709-203205513	p1709-203205523	p1709-203205538	p1709-203205550	p1709-203205560	p1709-203205567	p1709-203205584	p1709-203205609	p1709-203205624	p1709-203205641	p1709-203205646	p1709-203205666	p1709-203205676	p1709-203205689	p1709-203205699	p1709-203205719	p1709-203205732	p1709-203205741	p1709-203205750	p1709-203205765	p1709-203205777	p1709-203205786	p1709-203205801	p1709-203205826	p1709-203205832	p1709-203205841	p1709-203205853	p1709-203205870	p1709-203205880	p1709-203205894	p1709-203205909	p1709-203205925	p1709-203205929	p1709-203205940	p1709-203205954	p1709-203205963	p1709-203205971	p1709-203205977	p1709-203206014	p1709-203206042	p1709-203206063	p1709-203206079	p1709-203206085	p1709-203206095	p1709-203206106	p1709-203206115	p1709-203206122	p1709-203206134	p1709-203206148	p1709-203206166	p1709-203206189	p1709-203206192	p1709-203206203	p1709-203206207	p1709-203206216	p1709-203206229	p1709-203206242	p1709-203206252	p1709-203206259	p1709-203206269	p1709-203206281	p1709-203206292	p1709-203206316	p1709-203206327	p1709-203206335	p1709-203206347	p1709-203206357	p1709-203206369	p1709-203206382	p1709-203206410	p1709-203206419	p1709-203206427	p1709-203206434	p1709-203206451	p1709-203206459	p1709-203206473	p1709-203206481	p1709-203206506	p1709-203206514	p1709-203206529	p1709-203206536	p1709-203206544	p1709-203206553	p1709-204784517	p1709-204784525	p1709-204784527	p1709-204784541	p1709-204784563	p1709-204784572	p1709-204784581	p1709-204784590	p1709-204784608	p1709-204784612	p1709-204784631
ko00310	k__Eukaryota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2999349695	0	0	0	0	0	0	0	0	0	0	1.1717843103	0	0	0	0	0	0	0	0.4437339282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.8337604371	0	10.9197653194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1557264875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00311	k__Bacteria	6.3923078449	1.0410048947	5.4136478368	2.3362927667	4.3831740995	0	5.3142268653	4.6557490693	0	125.8108309478	58.7478855584	19.6432042819	39.2908604063	24.0824382664	9.6101508537	0	3.7224074395	8.6635269947	0.8343687015	23.6682092617	0	53.8762449287	4.312870582	0	0	0	0	5.9223004218	8.5311204082	8.5745887533	2.0565146065	0	4.2686858332	4.0668394079	5.7131178016	0	0	24.6584067625	7.3114223155	0	5.880504515	22.8692115625	4.5061443712	4.6559371177	0	1.7693770431	0	1.9022308472	90.5063705117	28.0025622157	3.8130322611	4.2173325775	0	2.1549535254	0	7.0036195551	3.2226579827	18.9504568329	3.9840818223	1.7278473562	0	0.8290886378	2.4503383252	44.7848283555	1.4841134586	6.2891645289	3.2019691788	0	0	2.2354859911	2.708067895	2.9155381835	7.8230272893	3.4949391162	0.6227265399	0	0	2.8469281516	0	0	0	1.7034721755	0	0	0	0	1.0908083314	0	0	0	5.0087068633	0	0	0	0	0	16.3620852262	0	7.94006758	2.0119555049	15.7162106553	13.0553271508	12.8628365178	0	1.202574804	65.4080567025	92.0980429434	0	10.249288444	7.5201846759	2.9926928685	7.0513908562	4.0229873469	1.7887534929	0	1.8970345614	7.4595399188	1.7387546014	1.9559665695	5.5000095821	0	13.5479655705	0	4.124697407	18.476022462	5.8191718472	0	1.0729037179	0	0	0	11.6056489302	0	0	0	279.8038048106	0	20.2943080588	0	0	0.6484966745	0	0.6538621039	0	0	0	0	0	1.0658591003	8.5567642968	1.3046147719	0	0.6428082642	15.0818558311	4.1637673989	0.7173915387	1.0582010582	0	0	0	4.1598518882	1.8456716167	6.0343444075	0	0	0	0	0	1.2517596165	0	1.9947970993	0	0	0	0	0	0	0	0	0	22.5040201867	4.6610175516
ko00312	k__Bacteria	0	0	0	0	0	0	0	0	0	0	0	0	146.3124186004	14.5486730092	2.0617680041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.3266736849	15.197790435	51.9377604642	2.4733452358	0	0	0	0	10.5426126943	0	21.1148765965	63.169427708	15.106102801	29.7957635053	0	10.1447859247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82.0994589882	13.0174169798	2.0407996335	11.2981185703	5.3646422309	16.5640037486	40.4560524799	17.010560143	58.4241578712	32.2873267604	0	0	64.1663316948	0	17.1338548688	48.9549566174	60.082987684	37.7445408705	34.5558022458	32.5381880881	36.3159189583	38.6108635324	0	0	0	0	0	0	0	0	5.4484158892	0	2.4989978866	0	16.1803872333	51.2607695042	50.852732167	0	0	0	0	72.5149108197	10.4536705458	0	10.9376358904	0	0	0	0	0	0	0	0	21.9955709694	0	39.4099684359	0	1.1728861597	0	0	0	46.5334472997	0	22.8453119309	0	0	29.5059769361	0	47.0642986923	0	59.5922146783	1.8671973482	0	0	0	0	0	4.3093553538	52.1448476348	0	0	25.3958657281	0	0	1.8498431345	3.9698725589	12.0942844539	0	9.0449429327	0	13.58040367	0	0	13.930170186	17.8239326767	0	0	0	0	63.9916335561	16.8599938507	65.9586106323	22.3636134971	76.6148454306	100.5117896454	0	0	5.0063461184	2.8676675718	0	0	0	0	0	0	0
ko00330	k__Archaea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5162018885	3.9895489909	0	0	0	0	0	0	0
ko00330	k__Bacteria	167.6600451951	525.8016267662	348.6958445214	191.4008965816	379.8855653386	283.7794080456	529.2382552786	496.8263634071	1368.2512683634	750.5282936228	712.8468600024	785.4967292713	454.3582531995	141.7788939816	183.6720208245	301.052523047	712.3068976986	768.2277570516	300.801467436	891.844632918	272.2496378309	1907.2172198933	93.5999016466	581.4769932129	230.1663321359	567.2379481902	500.442106838	126.0059052265	122.5594771891	151.6780840484	289.7056919864	339.6947603598	352.5018621187	492.1328722212	374.0620548275	558.5056462485	294.1879763455	98.4768947639	389.1183372925	331.9970625973	544.0235774853	495.0361205093	250.0638183855	690.0656951352	690.5653613357	781.4680356888	176.9451896025	483.2236212626	624.1180207744	1098.5725139979	503.3185886112	934.5268091698	192.4104802072	341.5435806582	1220.6669901539	320.0061105745	374.1596604742	394.4165403043	706.7719892371	366.4270903304	295.9206564119	610.1816255018	723.3546696729	270.832021708	410.3692806958	210.2109240343	235.0903632741	522.6084529387	834.8257444823	560.812860537	232.275840626	528.8423594109	263.5545134018	271.5007263041	153.5471375906	233.2249198351	514.0115576125	718.9541688418	205.155015667	1281.1020876019	460.3209430096	454.7578361966	465.7110877647	365.8708203671	410.016873738	526.832823556	400.086406133	303.9143710548	811.9534118777	1277.4995404997	898.4604488291	713.4269744447	43.819926728	645.8585812531	521.8097553687	753.8570789345	373.9935919172	790.1053915246	168.9992124801	509.1440003231	268.4721819237	343.3129118881	457.0825862839	209.6139196747	174.5973466998	1068.2433122374	1137.2353388348	242.826692737	368.278567599	185.7408844472	137.0954633201	211.4960295268	234.1415467776	150.0552106073	581.9990476849	211.4341446921	543.5021631254	108.9389155502	171.3358771362	229.1512619102	192.0311753653	482.7205939624	849.8320030176	112.0581668812	823.3924882285	1152.7612125709	751.4650080199	193.2595959987	466.5039569236	417.0653345246	341.4829433768	511.7233126371	496.9188492659	327.2268067989	489.5911531087	404.0434040761	312.2110296849	468.4723676555	941.2186198169	457.827099667	886.8251326068	512.94388116	1076.8038840653	443.4034118805	252.683166205	1123.6987061556	630.063614299	782.1492666508	584.102152476	457.3719473763	493.808574569	409.4833791976	428.8216283722	517.2695353061	373.5675304558	231.509643176	160.6941624529	1130.5585053264	259.32650944	358.0112896766	413.3116494333	170.997205991	128.7338597447	152.9679388594	260.0966015929	455.2464754194	245.6149392919	176.7571768031	287.046663148	671.7090228013	216.0689927735	1106.7215891415	932.9433164917	77.9012816498	59.0990721267	1110.6732684645	783.4718010391	626.506190666	1481.2602819519	524.5440540023	560.1735950497	760.8424420927
ko00330	k__Eukaryota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1932595292	0	0	0	0	0	0	0	0	0	0	1.7187499627	0	0	0	0	0	0	0	0.2902273916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.141170323	0	0	0	0	0	0	0	0	0	0	0.2908575482	0	35.427333275	0	15.5398788338	0	0	0	0	0.1843987909	0	0	0	0	0	0	0	0	0.0638885048	0	0	0	0	0	0	0	3.5407540148	0	0	0	0	0	0	0	0.0741555212	0	0	0	0	0	0	0	0	0	0	0.2130455814	0	0	0	0	0	0	0	0	0.3288191325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00340	k__Archaea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3915667063	0	7.8264942161	18.128952604	0	0	0	0	0	0	0
ko00340	k__Bacteria	279.9230822498	748.7360474909	585.797802448	335.082676833	792.6650736462	1000.4176633534	540.5966653943	841.4442825488	1408.5194628478	1386.41671088	1442.4169084373	1023.9177061591	896.6587907666	201.5945726397	260.0078568842	502.1800761437	1744.088323715	1937.0568912583	564.1480470168	2444.2911961595	422.3916087804	2386.8090802171	213.3445675994	29.3601195442	30.1398479949	1800.4185779528	1463.8839479311	268.5598005574	267.7156113974	327.2412526612	525.7848726529	557.7831502572	630.185246398	742.6414745501	540.5647354456	952.0163201986	174.1021687043	112.4164750285	710.7598792735	463.305707637	1114.1230173444	786.8426159713	492.0236555145	1406.0411617799	1823.8775782825	959.2477007863	203.0505532912	1030.3376468292	1981.6299151505	3011.1578217705	739.5423757545	2195.8213885569	394.6705438364	596.4608861291	3282.4232644993	576.674920315	749.8085979811	1104.2052038012	1498.4024134965	691.9984043944	515.7962978161	1489.9727026354	1461.6641309126	810.8387452095	776.1111194575	528.6728338201	528.336362931	1117.2053929479	2228.3737509705	1367.3788584517	249.2348106081	1249.590619813	345.5326788333	410.6219730976	465.02921199	617.485976747	346.8495642461	568.1292819784	391.3995230549	873.3457444624	908.0598572093	834.9477003701	940.772793917	605.9855598663	781.8588273984	1054.9528489987	632.2433350398	651.7803438486	966.0433359336	1509.6153793121	1760.288920171	1100.3234450559	35.1798404104	783.6181888682	621.4683276558	934.9751365311	688.1670706772	296.0909157856	265.0102863735	611.714714408	468.4801980912	586.0915087956	892.9379048865	245.6398634723	250.594266852	1869.8253441624	2047.3035058923	430.0568470298	663.6703096885	319.2847105067	191.0888496608	207.1457899603	207.4354264728	212.1230368278	193.2346445542	268.0020065424	963.9864600845	198.3147770479	284.11164492	420.4973006941	290.5214606059	921.4764104968	1731.2108070236	233.6676025081	1345.5089806925	2230.7783135822	2004.4601048234	306.3191325629	1517.2909716871	1156.9151716892	235.0506727186	899.9355998535	798.9411379437	205.4145591909	1024.3033274988	271.362115758	688.1801741474	929.264280455	698.1366958972	895.329042085	2787.8520096784	694.4089511266	2641.7389829836	566.4063117873	472.9499541112	3115.8984680027	709.5619135299	1094.5330921077	1483.9942390532	637.2893798156	1394.0263038834	657.3091353575	985.1690726773	770.5924507124	728.1290589966	272.424171732	291.580034001	907.6031024042	257.9944721861	808.0343973753	1144.2088253801	209.4294501011	237.4988388893	271.7472133862	213.6702182822	737.9190172131	398.4105502332	327.5367085767	527.0950420855	1658.02269896	393.550622806	3092.1084269971	2669.5926854678	73.2566605291	101.1073941381	2807.6537259692	1939.5821723541	1490.9878540032	4027.5198474766	1133.5125239994	1269.2226872951	1661.546777285
ko00340	k__Eukaryota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.8742542185	0	0	0	0	0	0	0	0.5496361322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.330597413	0	32.7780139758	0	14.7354299492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5886980456	0	0	0	0	0	0	0	0.1631414094	0	0	0	0	0	0	0	0.140106419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00350	k__Bacteria	0	0	0	0	0	0	58.1837307576	0	407.3517021084	102.2144580817	31.1980574471	31.3026243253	1.0302752444	0	0	1.2731521712	0	31.5842451482	0	16.5002548241	0	131.1025881405	0	0	0	0	0	0	0	0	2.1065049351	0.4649246668	4.5223722728	1.3235027573	0	218.7014162713	31.2621953454	0.7100094717	34.6210828308	0.3679176039	6.4897639121	101.7240226057	13.3230129641	8.5874734432	70.6058717085	333.1592616196	0.907251805	0	28.4072407943	36.7240033634	0	97.004268632	0	0	9.2554036556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.3009846606	0	10.0153220222	15.9308369814	0	0	0	0	6.475865747	13.3707388692	0	0.1540047202	0.6865075786	0	1.7315678661	1.4986603249	0	0	0	0	0	0	0	0	0	148.8654315467	2.4792295832	28.3149112157	16.4455601939	0	0	4.8743077508	0	0	0	148.9564132077	107.5312035238	0	0	0	0	0	0	0	0	0	1.8268076893	0	0	4.7903981931	0	21.2093458956	121.2673633301	0	170.6031637193	185.0643020065	5.558327878	2.9170392811	46.8901812771	0	0	31.7990539403	22.9978237996	0	31.090352592	0	9.6532020293	0	175.2961359973	103.5987068033	4.8961119943	155.2279164456	87.6017476456	0	0	67.4949568434	199.5724667885	226.8500291258	5.1475226329	44.6114305757	0	1.2742990385	0	100.1470122449	0	0	2.5552108546	206.9337526209	50.3078022154	22.5447754853	0	43.4739745187	6.2756628364	13.3329351277	13.4495661589	0	0	5.3960237231	4.9363147182	15.0894218875	1.2069998638	3.9120261188	1.688435479	0.9839053056	0	15.8199378904	16.396000177	29.2815188075	20.1632385376	5.4876768076	0.2492789376	0
ko00360	k__Bacteria	13.9133197484	3.5601042204	48.8740089719	2.6511745134	2.8359551262	2.1514172047	189.183940803	7.3942784006	559.558712178	185.7059993946	103.3391162185	117.8819578582	76.7985799512	18.7965530494	5.3541064267	24.3520695963	40.932385453	172.5492450337	16.6491510446	67.3274419987	10.0123655217	11.1831617396	14.029715958	0.7850869317	2.2462877424	11.6347360101	8.1704032365	39.7024904766	29.5479979848	36.1016004132	31.0009791578	51.32265344	54.4797677403	92.8874096912	91.614950811	743.4838813835	103.0743770732	8.0199496454	55.3855394068	5.0518315535	42.4810920617	198.6464511868	47.1638057565	33.3482647335	231.940524235	695.5851804032	19.7763830466	31.4409970999	68.3497538833	80.6233338948	166.219208157	244.4454551229	44.6503593828	80.4440792146	73.7813539142	45.8428711052	9.9087252531	5.1819112813	40.6924447509	5.0343094519	11.7074471271	18.8438921688	15.929923294	11.0171911564	13.2972244389	17.6794407864	21.0880609429	27.189087665	9.09481577	30.0324222593	26.8224288051	38.6661970566	41.3619417835	61.610657304	10.0304782207	6.3254612451	25.8703623369	45.41662663	88.1596034095	0	31.8973328364	37.1402059051	33.0950949854	13.1583293275	27.1451666107	37.7781975381	40.690470945	18.3253578427	357.7576258994	1078.1481778972	0	342.997987929	45.8391519986	351.1407652629	324.3245181517	182.1099601065	167.6540338078	46.5211063587	81.2787022537	76.1851691151	81.9847450588	140.467091736	132.1499474723	11.5636878617	21.0792877246	163.0283264018	361.3754724045	88.1138670602	68.5585245525	20.9295509408	17.1078928542	19.1275943433	19.7725707922	12.6380330927	6.6221171985	20.3135166268	92.2403617495	19.8284098859	20.7612078881	44.6077342878	46.2714978821	96.7095473602	423.8941448441	4.3402784472	576.6853855906	556.1932325114	48.9003646026	11.6112649826	125.31790728	18.1604405472	301.1566851581	308.40618451	86.0154392414	329.5356304928	46.5698384177	184.3419556723	26.0467340795	73.9696995778	484.3094516134	181.1137362228	6.0563294727	281.8429831599	316.8112003709	96.1653943111	13.2950053254	189.3498794475	328.7579196774	234.5324819959	73.8516365857	269.6637267312	43.7416523149	57.4717526208	23.2957010382	313.214006811	84.2579691917	26.3668208073	7.115060709	633.3040923056	172.5469500995	219.2225701119	22.6369240446	125.919863429	17.441314889	34.1033109878	52.8272746251	85.6564209845	94.7291437206	74.1443321748	65.3499718402	60.6641373541	42.2201905161	49.3124282976	21.3366559495	27.4586881427	0.197525489	41.0603304252	51.9514341405	88.1545985148	77.2663463556	19.938551744	26.4337418837	47.1528654176
ko00360	k__Eukaryota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.1235900421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38.9718207256	0	18.4214569282	0	0	0	0	0.1902172912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.4938770261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00361	k__Bacteria	9.5935549537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39.2629112431	2.4857453111	4.9535041717	32.2916089009	1.8228235724	21.0449553047	291.8917443401	0	0	0	0	0	0	0	0	7.0972121898	8.3885574028	9.9536968065	0.6788419177	0.0943930675	0	0	7.015305391	3.5819252455	0	8.1248937628	11.3637782545	0.8029744828	6.1288437837	0	2.2325790481	0.6543488827	8.0412984259	0	0	0	0	0	0	0	0	6.2575508506	6.1748465451	4.8726920373	5.1163199055	0	0	4.7969431708	8.242481255	0	8.078407442	10.7077859392	23.8529218246	1.4306362916	5.312244681	4.4198037247	6.7940129412	8.6840687628	2.9804839922	4.7581452742	1.9949958825	35.4734268241	92.7821540636	4.5551219763	0	0	34.5244106661	0	0	42.5100496457	51.8547734385	41.1416661655	0	0	0	0	0	0	0	0	0	0	0	0	19.3773741424	0	0	0	0	71.3841442444	0	2.7485658967	0	0	0	0	114.9170736968	128.4646582954	0	0	86.99265635	0	14.1955901285	0	0	0	0	0	0	19.2176208678	0	0	26.3879303559	0	0	10.8681336973	0	19.9819830107	0	9.7698292502	0.7196552863	9.3726776233	0	0	0	0	0	0	0.7407407407	4.6929387624	0	0	81.124977326	0	0	0	0	4.7547030209	0	0	0	3.5447442259	0	0	0	3.0673566236	0	0	0	0	38.162018005	0	5.2748114531	52.1822687076	8.8860375274	0.3454231434	5.3860822876	3.0368440428	1.7143086315	0	0	0	0	0	0	2.1344526242	0
ko00362	k__Bacteria	11.0295490642	116.2906147124	7.642735785	25.3088949937	30.3040600028	2.8828906516	188.5281475227	70.4917626003	75.8320630738	147.6459865821	57.0118116875	60.5086688221	29.0306013204	23.7272332119	40.4506739863	33.2328409143	21.5866725925	108.7657190943	62.6616570546	70.8811416937	30.7512550988	736.6592826272	5.624694054	64.4521840435	123.0575181012	48.98005419	41.9510560455	4.6116483929	10.2348410154	5.8831521651	55.0867290384	43.3157228726	54.7466171741	8.6999166757	2.5132035122	416.7879260917	228.4399507269	129.3529179584	98.1120764719	44.5072449454	164.6581401222	137.3703109966	48.1375715632	222.3913642842	0	359.3160153457	3.4794290796	54.4281625151	100.0519770402	95.3295499563	14.4931838013	77.6570326771	46.7901842468	41.6037908958	68.7546001436	47.4596091894	81.3180700365	50.6498137502	151.3114101473	114.4433367074	58.6393101238	49.5490871747	180.8949058292	43.0665267029	96.2511172718	30.2419627112	11.0825313483	9.5453043962	10.8055782905	15.7481215146	33.7558985972	19.4224836008	46.7917341143	54.1488614535	18.6565312809	33.8137770227	37.3295855578	62.0692577251	21.8811351334	326.9980258174	79.2544747759	53.8843188026	84.6346374224	64.1014995043	83.5711590356	71.0029191057	7.5959451461	47.0743741553	23.4361500447	43.0530241592	189.3307258364	83.211866272	0	50.2307410874	13.6993534934	0	17.8692696534	0.3441925613	24.5039695578	81.1927140367	0	11.7516985457	6.5775322952	28.4335270885	23.8551774243	45.9290577961	89.7943580862	2.4890508473	5.8534639267	61.0675581762	0	20.5676471919	21.7699038822	30.0111645125	2.1288250281	30.7529469833	75.9720148147	26.012612796	47.130986519	23.6066260498	14.3640044798	95.8149509506	337.8572012582	4.6902834925	252.799124155	317.8170275698	46.1769018305	9.3953702645	39.1815156771	41.2654091565	0	32.3698155972	43.9706387589	0	48.5494808381	251.5531502958	53.2236840391	31.6769659699	379.029306629	100.643152874	98.5032517807	190.2579555721	89.3296850455	8.8237576535	6.6669798185	193.4741570677	246.1453630725	273.582971055	75.2217416986	27.0979419062	45.2717798446	35.7383373908	123.6743980328	162.1476846759	17.4889766857	17.0992150398	30.5105082218	445.5468207031	92.992402114	32.360372916	39.0983613112	61.3626536392	7.4731773841	18.9014598262	13.6771317126	42.5704818201	10.0395205381	24.6523461294	23.8873802424	42.2880112694	20.9362947723	102.3950970203	63.8122234527	13.7020355687	3.232765871	78.2114506238	120.5849039863	163.4056505755	19.5402411077	90.235733296	33.2790836929	36.009142317
ko00362	k__Eukaryota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8463973256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00363	k__Bacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9192452449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.472296623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ko00364	k__Bacteria	0	0	0	0	0	0	52.7745148455	0	0	22.5439977002	16.7097729966	16.9899385436	4.1598176635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47.9876621187	0	0	0	0	23.6678507416	0	0	0	15.2191465118	7.4831185997	0	38.316660366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	582.200861069	0	59.1569711432	0	0	0	3.3514794261	0	0	0	86.8529988882	0	1.488497997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99.1895722096	0	0	310.3090146439	0	0	14.8413525287	0	0	97.113944111	0	101.6563854742	0	0	0	0	0	24.1671255024	0	38.9456870542	19.5375718778	0	0	38.1443495065	44.8235259173	0	2.9776082811	88.0214288352	0	0	0	63.0369556014	0	0	0	0.7645254286	37.8410510575	8.0131089278	0	17.8129078221	1.7549632172	5.1056311617	3.0590625346	0	0	0	0	0	0	0	0	0	0	9.641937558	9.6463141794	14.7593102333	23.157659284	1.4929640796	0	0
ko00364	k__Eukaryota	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.1492024268	0	9.5791862045	0	0	0	0	0.5546181753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.8366552211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
